"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpu.FunctionCall","cpuTime","run","cached","renderBlocking","jpeg_scan_count","score_progressive_jpeg","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","initiator_function",
"3","230330_8E_CT","E5A7EBBC8C719FDAE8BC1AE74794055A","127.0.0.1","https://platform.twitter.com/widgets/widget_iframe.2b2d73daf636805223fb11d48f3e94f7.html?origin=https%3A%2F%2Fpakistan.gov.pk","1","GET","platform.twitter.com","/widgets/widget_iframe.2b2d73daf636805223fb11d48f3e94f7.html?origin=https%3A%2F%2Fpakistan.gov.pk","E5A7EBBC8C719FDAE8BC1AE74794055A","60102972F8E1A10187BC802CADE2C089","https://platform.twitter.com/widgets/widget_iframe.2b2d73daf636805223fb11d48f3e94f7.html?origin=https%3A%2F%2Fpakistan.gov.pk","200","Document","516","492","5169","5168.917","105759","105759","329079","","public, max-age=315360000","text/html","gzip","144","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/index.html","0","","parser","Highest","Highest","","2497","-1","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","105759","0","","","","","","Fastly","","5160","","","","","8081","","","5685","5169","5661","5661","5685","24","5169","5685","516","24","25","","","","","1","0","","","","","","","","",
"3","230330_8E_CT","20094.8","127.0.0.1","https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/Aq2X-oSP1LU.css?_nc_x=Ij3Wp8lg5Kz","1","GET","static.xx.fbcdn.net","/rsrc.php/v3/yR/l/0,cross/Aq2X-oSP1LU.css?_nc_x=Ij3Wp8lg5Kz","20094.8","B279F220D4BC3DFEBE8D44C56D1DE7D1","https://www.facebook.com/plugins/like_box.php?app_id=&channel=http%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2FXBwzv5Yrm_1.js%3Fversion%3D42%23cb%3Df17e9f90a46dddc%26domain%3D202.83.164.138%26origin%3Dhttp%253A%252F%252F202.83.164.138%252Ff98bc654b66968%26relation%3Dparent.parent&container_width=0&header=false&height=490&href=https%3A%2F%2Fwww.facebook.com%2Fmoibnh%3Fskip_nax_wizard%3Dtrue&locale=en_GB&sdk=joey&show_faces=true&stream=true&width=260","200","Stylesheet","230","216","5488","5488.224","5630","5630","21272","Thu, 28 Mar 2024 18:34:23 GMT","public,max-age=31536000,immutable","text/css","gzip","189","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.facebook.com/plugins/like_box.php?app_id=&channel=http%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2FXBwzv5Yrm_1.js%3Fversion%3D42%23cb%3Df17e9f90a46dddc%26domain%3D202.83.164.138%26origin%3Dhttp%253A%252F%252F202.83.164.138%252Ff98bc654b66968%26relation%3Dparent.parent&container_width=0&header=false&height=490&href=https%3A%2F%2Fwww.facebook.com%2Fmoibnh%3Fskip_nax_wizard%3Dtrue&locale=en_GB&sdk=joey&show_faces=true&stream=true&width=260","72","","parser","Highest","Highest","","2053","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","5630","0","","","","","31536000","Facebook","","5483","","","","","","","","5718","5488","5704","5704","5718","14","5488","5718","230","25","26","","","","","1","0","blocking","","","3","","","","",
"3","230330_8E_CT","19949.31","127.0.0.1","https://pakistan.gov.pk/images/no_flicker.jpg","1","GET","pakistan.gov.pk","/images/no_flicker.jpg","19949.31","CEB10C336385D2EF57941B6572987F2C","https://pakistan.gov.pk/index.html","404","Image","613","608","5745","5745.058","1635","1635","1635","","","text/html","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/css/tabs.css","","","parser","High","Low","","2158","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","4478","","","","","8081","","","6358","5745","6353","6353","6358","5","5745","6358","613","26","27","","","","","1","0","non_blocking","","","","","","","",
"3","230330_8E_CT","19949.48","127.0.0.1","https://dwe.gov.pk/userfiles1/image/pm-cj-fund-inner.jpg","1","GET","dwe.gov.pk","/userfiles1/image/pm-cj-fund-inner.jpg","19949.48","CEB10C336385D2EF57941B6572987F2C","https://pakistan.gov.pk/index.html","404","Image","1546","1541","5869","5868.639","1245","1245","1245","","","text/html","","132","http/1.1","4583","4584","4643","4646","4646","5855","https://pakistan.gov.pk/index.html","878","","parser","High","Low","","1810","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","3","1209","","","","","","","","","","4636","TLS 1.3","False","http/1.1","4865","8081","","","7415","5869","7410","7410","7415","5","4583","7415","2759","27","28","","","","","1","0","","","","","","","","",
"3","230330_8E_CT","20114.2","127.0.0.1","https://syndication.twitter.com/settings?session_id=cf71783efb721b1fd2bff5b14cacdea3e3275d8e","1","GET","syndication.twitter.com","/settings?session_id=cf71783efb721b1fd2bff5b14cacdea3e3275d8e","20114.2","60102972F8E1A10187BC802CADE2C089","https://platform.twitter.com/widgets/widget_iframe.2b2d73daf636805223fb11d48f3e94f7.html?origin=https%3A%2F%2Fpakistan.gov.pk","200","Fetch","323","319","6040","6040.448","284","284","664","","must-revalidate, max-age=600","application/json","gzip","205","HTTP/2","5914","5914","6021","6026","6026","6037","https://platform.twitter.com/widgets/widget_iframe.2b2d73daf636805223fb11d48f3e94f7.html?origin=https%3A%2F%2Fpakistan.gov.pk","87","255693","script","High","High","","2047","0","0","100","-1","100","-1","-1","-1","-1","0","5","11","284","0","","","","","600","","","6016","TLS 1.3","False","h2","4865","8081","","","6363","6040","6359","6359","6363","4","6021","6363","339","28","29","","","","","1","0","","","","1","0","220","1","request",
"3","230330_8E_CT","19949.28","127.0.0.1","https://pakistan.gov.pk/images/bdybg.png","1","GET","pakistan.gov.pk","/images/bdybg.png","19949.28","CEB10C336385D2EF57941B6572987F2C","https://pakistan.gov.pk/index.html","200","Image","342","329","6377","6376.709","5444","5444","5444","","","image/png","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/css/style.css","","","parser","High","Low","","2146","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","5444","0","0","","","4474","","","","","8081","","","6719","6377","6706","6706","6719","13","6377","6719","342","29","30","","","","","1","0","non_blocking","","","","","","","",
"3","230330_8E_CT","19949.26","127.0.0.1","https://pakistan.gov.pk/img/3.jpg","1","GET","pakistan.gov.pk","/img/3.jpg","19949.26","CEB10C336385D2EF57941B6572987F2C","https://pakistan.gov.pk/index.html","200","Image","2986","2962","6379","6379.362","277823","277823","277823","","","image/jpeg","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/index.html","457","","parser","High","Low","","2116","0","0","-1","-1","100","-1","-1","32","-1","-1","-1","-1","","","","","277823","186346","0","","","4470","","","","","8081","","","9365","6379","9341","9341","9365","24","6379","9365","2986","30","31","","","","","1","0","","7","100","","","","","",
"3","230330_8E_CT","19949.27","127.0.0.1","https://pakistan.gov.pk/img/4.jpg","1","GET","pakistan.gov.pk","/img/4.jpg","19949.27","CEB10C336385D2EF57941B6572987F2C","https://pakistan.gov.pk/index.html","200","Image","1925","1879","6391","6390.551","348846","348846","348846","","","image/jpeg","","65","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/index.html","457","","parser","High","Low","","2116","0","0","-1","-1","100","-1","-1","37","-1","-1","-1","-1","","","","","348846","218964","0","","","4472","","","","","8081","","","8316","6391","8270","8270","8316","46","6391","8316","1925","31","32","","","","","1","0","","7","100","","","","","",
"3","230330_8E_CT","19949.71","127.0.0.1","https://platform.twitter.com/js/timeline.16b53cc33aaa562f8f41a495bf720289.js","1","GET","platform.twitter.com","/js/timeline.16b53cc33aaa562f8f41a495bf720289.js","19949.71","CEB10C336385D2EF57941B6572987F2C","https://pakistan.gov.pk/index.html","200","Script","128","121","6428","6428.432","2964","2964","8264","","public, max-age=315360000","application/javascript","gzip","144","http/1.1","-1","-1","-1","-1","-1","-1","https://platform.twitter.com/widgets.js","0","1659","script","Low","Low","","1660","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2964","0","","","","","314083344","Fastly","","6425","","","","","8081","","","6556","6428","6549","6549","6556","7","6428","6556","128","32","33","25","5","","29","1","0","non_blocking","","","","","","","i.e",
"3","230330_8E_CT","17E11ED76EEA99D4B1982161636AA6C9","127.0.0.1","https://syndication.twitter.com/srv/timeline-profile/screen-name/GovtofPakistan?dnt=false&embedId=twitter-widget-0&features=eyJ0ZndfdGltZWxpbmVfbGlzdCI6eyJidWNrZXQiOltdLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2ZvbGxvd2VyX2NvdW50X3N1bnNldCI6eyJidWNrZXQiOnRydWUsInZlcnNpb24iOm51bGx9LCJ0ZndfdHdlZXRfZWRpdF9iYWNrZW5kIjp7ImJ1Y2tldCI6Im9uIiwidmVyc2lvbiI6bnVsbH0sInRmd19yZWZzcmNfc2Vzc2lvbiI6eyJidWNrZXQiOiJvbiIsInZlcnNpb24iOm51bGx9LCJ0ZndfbWl4ZWRfbWVkaWFfMTU4OTciOnsiYnVja2V0IjoidHJlYXRtZW50IiwidmVyc2lvbiI6bnVsbH0sInRmd19leHBlcmltZW50c19jb29raWVfZXhwaXJhdGlvbiI6eyJidWNrZXQiOjEyMDk2MDAsInZlcnNpb24iOm51bGx9LCJ0ZndfZHVwbGljYXRlX3NjcmliZXNfdG9fc2V0dGluZ3MiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3ZpZGVvX2hsc19keW5hbWljX21hbmlmZXN0c18xNTA4MiI6eyJidWNrZXQiOiJ0cnVlX2JpdHJhdGUiLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2xlZ2FjeV90aW1lbGluZV9zdW5zZXQiOnsiYnVja2V0Ijp0cnVlLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3R3ZWV0X2VkaXRfZnJvbnRlbmQiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfX0%3D&frame=false&hideBorder=false&hideFooter=false&hideHeader=false&hideScrollBar=false&lang=en&maxHeight=600px&origin=https%3A%2F%2Fpakistan.gov.pk%2Findex.html&sessionId=cf71783efb721b1fd2bff5b14cacdea3e3275d8e&showHeader=true&showReplies=false&transparent=false&widgetsVersion=aaf4084522e3a%3A1674595607486","1","GET","syndication.twitter.com","/srv/timeline-profile/screen-name/GovtofPakistan?dnt=false&embedId=twitter-widget-0&features=eyJ0ZndfdGltZWxpbmVfbGlzdCI6eyJidWNrZXQiOltdLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2ZvbGxvd2VyX2NvdW50X3N1bnNldCI6eyJidWNrZXQiOnRydWUsInZlcnNpb24iOm51bGx9LCJ0ZndfdHdlZXRfZWRpdF9iYWNrZW5kIjp7ImJ1Y2tldCI6Im9uIiwidmVyc2lvbiI6bnVsbH0sInRmd19yZWZzcmNfc2Vzc2lvbiI6eyJidWNrZXQiOiJvbiIsInZlcnNpb24iOm51bGx9LCJ0ZndfbWl4ZWRfbWVkaWFfMTU4OTciOnsiYnVja2V0IjoidHJlYXRtZW50IiwidmVyc2lvbiI6bnVsbH0sInRmd19leHBlcmltZW50c19jb29raWVfZXhwaXJhdGlvbiI6eyJidWNrZXQiOjEyMDk2MDAsInZlcnNpb24iOm51bGx9LCJ0ZndfZHVwbGljYXRlX3NjcmliZXNfdG9fc2V0dGluZ3MiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3ZpZGVvX2hsc19keW5hbWljX21hbmlmZXN0c18xNTA4MiI6eyJidWNrZXQiOiJ0cnVlX2JpdHJhdGUiLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2xlZ2FjeV90aW1lbGluZV9zdW5zZXQiOnsiYnVja2V0Ijp0cnVlLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3R3ZWV0X2VkaXRfZnJvbnRlbmQiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfX0%3D&frame=false&hideBorder=false&hideFooter=false&hideHeader=false&hideScrollBar=false&lang=en&maxHeight=600px&origin=https%3A%2F%2Fpakistan.gov.pk%2Findex.html&sessionId=cf71783efb721b1fd2bff5b14cacdea3e3275d8e&showHeader=true&showReplies=false&transparent=false&widgetsVersion=aaf4084522e3a%3A1674595607486","17E11ED76EEA99D4B1982161636AA6C9","51A6BB648A9234C10A56E57CD8226AB7","https://syndication.twitter.com/srv/timeline-profile/screen-name/GovtofPakistan?dnt=false&embedId=twitter-widget-0&features=eyJ0ZndfdGltZWxpbmVfbGlzdCI6eyJidWNrZXQiOltdLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2ZvbGxvd2VyX2NvdW50X3N1bnNldCI6eyJidWNrZXQiOnRydWUsInZlcnNpb24iOm51bGx9LCJ0ZndfdHdlZXRfZWRpdF9iYWNrZW5kIjp7ImJ1Y2tldCI6Im9uIiwidmVyc2lvbiI6bnVsbH0sInRmd19yZWZzcmNfc2Vzc2lvbiI6eyJidWNrZXQiOiJvbiIsInZlcnNpb24iOm51bGx9LCJ0ZndfbWl4ZWRfbWVkaWFfMTU4OTciOnsiYnVja2V0IjoidHJlYXRtZW50IiwidmVyc2lvbiI6bnVsbH0sInRmd19leHBlcmltZW50c19jb29raWVfZXhwaXJhdGlvbiI6eyJidWNrZXQiOjEyMDk2MDAsInZlcnNpb24iOm51bGx9LCJ0ZndfZHVwbGljYXRlX3NjcmliZXNfdG9fc2V0dGluZ3MiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3ZpZGVvX2hsc19keW5hbWljX21hbmlmZXN0c18xNTA4MiI6eyJidWNrZXQiOiJ0cnVlX2JpdHJhdGUiLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2xlZ2FjeV90aW1lbGluZV9zdW5zZXQiOnsiYnVja2V0Ijp0cnVlLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3R3ZWV0X2VkaXRfZnJvbnRlbmQiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfX0%3D&frame=false&hideBorder=false&hideFooter=false&hideHeader=false&hideScrollBar=false&lang=en&maxHeight=600px&origin=https%3A%2F%2Fpakistan.gov.pk%2Findex.html&sessionId=cf71783efb721b1fd2bff5b14cacdea3e3275d8e&showHeader=true&showReplies=false&transparent=false&widgetsVersion=aaf4084522e3a%3A1674595607486","200","Document","852","846","6716","6715.947","11292","11292","93565","","must-revalidate, max-age=60","text/html","gzip","205","HTTP/2","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/index.html","0","","parser","Highest","Highest","","5899","-1","-1","100","-1","100","-1","-1","-1","-1","-1","-1","-1","11292","0","","","","","","","","6700","","","","","8081","","","7568","6716","7562","7562","7568","6","6716","7568","852","33","34","","","","","1","0","","","","3","0","256","1","",
"3","230330_8E_CT","19949.29","127.0.0.1","https://pakistan.gov.pk/images/banner.jpg","1","GET","pakistan.gov.pk","/images/banner.jpg","19949.29","CEB10C336385D2EF57941B6572987F2C","https://pakistan.gov.pk/index.html","200","Image","1114","1106","6723","6723.01","84977","84977","84977","","","image/jpeg","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/css/style.css","","","parser","High","Low","","2149","0","0","-1","-1","100","-1","-1","38","-1","-1","-1","-1","","","","","84977","52532","0","","","4475","","","","","8081","","","7837","6723","7829","7829","7837","8","6723","7837","1114","34","35","","","","","1","0","non_blocking","7","100","","","","","",
"3","230330_8E_CT","19949.49","127.0.0.1","https://pakistan.gov.pk/images/arif-alvi.jpg","1","GET","pakistan.gov.pk","/images/arif-alvi.jpg","19949.49","CEB10C336385D2EF57941B6572987F2C","https://pakistan.gov.pk/index.html","200","Image","572","560","6868","6867.505","4858","4858","4858","","","image/jpeg","","49","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/index.html","878","","parser","High","Low","","2149","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","4858","0","0","","","4624","","","","","8081","","","7440","6868","7428","7428","7440","12","6868","7440","572","35","36","","","","","1","0","","1","50","","","","","",
"3","230330_8E_CT","19949.50","127.0.0.1","https://pakistan.gov.pk/images/pmpicture.jpg","1","GET","pakistan.gov.pk","/images/pmpicture.jpg","19949.50","CEB10C336385D2EF57941B6572987F2C","https://pakistan.gov.pk/index.html","200","Image","1852","1809","7038","7037.825","251965","251965","251965","","","image/jpeg","","59","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/index.html","878","","parser","High","Low","","2149","0","0","-1","-1","100","-1","-1","76","-1","-1","-1","-1","","","","","251965","58072","0","","","4627","","","","","8081","","","8890","7038","8847","8847","8890","43","7038","8890","1852","36","37","","","","","1","0","","1","0","","","","","",
"3","230330_8E_CT","19949.52","127.0.0.1","https://pakistan.gov.pk/images/PMyouthLogo.jpg","1","GET","pakistan.gov.pk","/images/PMyouthLogo.jpg","19949.52","CEB10C336385D2EF57941B6572987F2C","https://pakistan.gov.pk/index.html","200","Image","781","763","7447","7447.065","59777","59777","59777","","","image/jpeg","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/index.html","878","","parser","High","Low","","2155","0","0","-1","-1","100","-1","-1","75","-1","-1","-1","-1","","","","","59777","14708","0","","","4632","","","","","8081","","","8228","7447","8210","8210","8228","18","7447","8228","781","37","38","","","","","1","0","","1","0","","","","","",
"3","230330_8E_CT","19949.53","127.0.0.1","https://pakistan.gov.pk/images/logo-2.PNG","1","GET","pakistan.gov.pk","/images/logo-2.PNG","19949.53","CEB10C336385D2EF57941B6572987F2C","https://pakistan.gov.pk/index.html","200","Image","1091","1083","7450","7449.567","33023","33023","33023","","","image/png","","49","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/index.html","878","","parser","High","Low","","2140","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","33023","0","0","","","4634","","","","","8081","","","8541","7450","8533","8533","8541","8","7450","8541","1091","38","39","","","","","1","0","","","","","","","","",
"3","230330_8E_CT","20114.4","127.0.0.1","https://platform.twitter.com/_next/static/chunks/runtime-2aa7644ee0b682b3d080.js","1","GET","platform.twitter.com","/_next/static/chunks/runtime-2aa7644ee0b682b3d080.js","20114.4","51A6BB648A9234C10A56E57CD8226AB7","https://syndication.twitter.com/srv/timeline-profile/screen-name/GovtofPakistan?dnt=false&embedId=twitter-widget-0&features=eyJ0ZndfdGltZWxpbmVfbGlzdCI6eyJidWNrZXQiOltdLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2ZvbGxvd2VyX2NvdW50X3N1bnNldCI6eyJidWNrZXQiOnRydWUsInZlcnNpb24iOm51bGx9LCJ0ZndfdHdlZXRfZWRpdF9iYWNrZW5kIjp7ImJ1Y2tldCI6Im9uIiwidmVyc2lvbiI6bnVsbH0sInRmd19yZWZzcmNfc2Vzc2lvbiI6eyJidWNrZXQiOiJvbiIsInZlcnNpb24iOm51bGx9LCJ0ZndfbWl4ZWRfbWVkaWFfMTU4OTciOnsiYnVja2V0IjoidHJlYXRtZW50IiwidmVyc2lvbiI6bnVsbH0sInRmd19leHBlcmltZW50c19jb29raWVfZXhwaXJhdGlvbiI6eyJidWNrZXQiOjEyMDk2MDAsInZlcnNpb24iOm51bGx9LCJ0ZndfZHVwbGljYXRlX3NjcmliZXNfdG9fc2V0dGluZ3MiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3ZpZGVvX2hsc19keW5hbWljX21hbmlmZXN0c18xNTA4MiI6eyJidWNrZXQiOiJ0cnVlX2JpdHJhdGUiLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2xlZ2FjeV90aW1lbGluZV9zdW5zZXQiOnsiYnVja2V0Ijp0cnVlLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3R3ZWV0X2VkaXRfZnJvbnRlbmQiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfX0%3D&frame=false&hideBorder=false&hideFooter=false&hideHeader=false&hideScrollBar=false&lang=en&maxHeight=600px&origin=https%3A%2F%2Fpakistan.gov.pk%2Findex.html&sessionId=cf71783efb721b1fd2bff5b14cacdea3e3275d8e&showHeader=true&showReplies=false&transparent=false&widgetsVersion=aaf4084522e3a%3A1674595607486","200","Script","543","539","7709","7708.524","2226","2226","4155","","public, max-age=315360000","application/javascript","gzip","144","http/1.1","-1","-1","-1","-1","-1","-1","https://syndication.twitter.com/srv/timeline-profile/screen-name/GovtofPakistan?dnt=false&embedId=twitter-widget-0&features=eyJ0ZndfdGltZWxpbmVfbGlzdCI6eyJidWNrZXQiOltdLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2ZvbGxvd2VyX2NvdW50X3N1bnNldCI6eyJidWNrZXQiOnRydWUsInZlcnNpb24iOm51bGx9LCJ0ZndfdHdlZXRfZWRpdF9iYWNrZW5kIjp7ImJ1Y2tldCI6Im9uIiwidmVyc2lvbiI6bnVsbH0sInRmd19yZWZzcmNfc2Vzc2lvbiI6eyJidWNrZXQiOiJvbiIsInZlcnNpb24iOm51bGx9LCJ0ZndfbWl4ZWRfbWVkaWFfMTU4OTciOnsiYnVja2V0IjoidHJlYXRtZW50IiwidmVyc2lvbiI6bnVsbH0sInRmd19leHBlcmltZW50c19jb29raWVfZXhwaXJhdGlvbiI6eyJidWNrZXQiOjEyMDk2MDAsInZlcnNpb24iOm51bGx9LCJ0ZndfZHVwbGljYXRlX3NjcmliZXNfdG9fc2V0dGluZ3MiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3ZpZGVvX2hsc19keW5hbWljX21hbmlmZXN0c18xNTA4MiI6eyJidWNrZXQiOiJ0cnVlX2JpdHJhdGUiLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2xlZ2FjeV90aW1lbGluZV9zdW5zZXQiOnsiYnVja2V0Ijp0cnVlLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3R3ZWV0X2VkaXRfZnJvbnRlbmQiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfX0%3D&frame=false&hideBorder=false&hideFooter=false&hideHeader=false&hideScrollBar=false&lang=en&maxHeight=600px&origin=https%3A%2F%2Fpakistan.gov.pk%2Findex.html&sessionId=cf71783efb721b1fd2bff5b14cacdea3e3275d8e&showHeader=true&showReplies=false&transparent=false&widgetsVersion=aaf4084522e3a%3A1674595607486","70","","parser","High","High","","1888","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2226","0","","","","","314083333","Fastly","","7698","","","","","8081","","","8252","7709","8248","8248","8252","4","7709","8252","543","39","40","","","","","1","0","non_blocking","","","","","","","",
