"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpuTime","run","cached","renderBlocking","cpu.FunctionCall","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","jpeg_scan_count","score_progressive_jpeg","initiator_function",
"3","230330_87_9H","31752.105","127.0.0.1","http://www.moib.gov.pk/images/Slider/Cyber_Wing_MoIB_11882.jpg","0","GET","www.moib.gov.pk","/images/Slider/Cyber_Wing_MoIB_11882.jpg","31752.105","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","3509","3481","8075","8074.606","216112","216112","216112","","","image/jpeg","","25","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/","803","","parser","High","Low","","1588","0","0","-1","-1","100","-1","-1","96","-1","-1","-1","-1","","","","","216112","8155","0","","","8026","8080","","","11584","8075","11556","11556","11584","28","8075","11584","3509","32","33","","","","1","0","","","","","","","","","","","7","100","",
"3","230330_87_9H","31752.106","127.0.0.1","http://www.moib.gov.pk/images/Slider/Cyber_Wing_MoIB_11881.jpg","0","GET","www.moib.gov.pk","/images/Slider/Cyber_Wing_MoIB_11881.jpg","31752.106","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","8610","8544","8075","8074.964","812516","812516","812516","","","image/jpeg","","81","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/","803","","parser","High","Low","","1588","0","0","-1","-1","100","-1","-1","34","-1","-1","-1","-1","","","","","812516","531823","0","","","8030","8080","","","16685","8075","16619","16619","16685","66","8075","16685","8610","33","34","","","","1","0","","","","","","","","","","","1","0","",
"3","230330_87_9H","31752.169","127.0.0.1","http://platform.twitter.com/widgets.js","0","GET","platform.twitter.com","/widgets.js","31752.169","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Script","325","313","8077","8076.791","27630","27630","93239","","public, max-age=1800","application/javascript","gzip","211","http/1.1","8014","8014","8076","8076","-1","-1","http://www.moib.gov.pk/","803","301","script","Low","Low","","1087","0","100","100","-1","100","-1","-1","-1","-1","0","0","-1","27630","0","","","","","1551","Edgecast","","8074","8080","","","8402","8077","8390","8390","8402","12","8077","8402","325","34","35","52","16","182","1","0","non_blocking","114","","","","","","","","","","","",
"3","230330_87_9H","31752.170","127.0.0.1","http://moib.gov.pk/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52394.jpg","0","GET","moib.gov.pk","/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52394.jpg","31752.170","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","1568","1561","8220","8220.32","31444","31444","31444","","","image/jpeg","","253","http/1.1","8116","8117","8168","8181","-1","-1","http://www.moib.gov.pk/","1006","","parser","Low","Low","","1243","0","0","-1","-1","100","-1","-1","100","-1","1","13","-1","","","","","31444","0","0","","","8167","8080","","","9788","8220","9781","9781","9788","7","8116","9788","1582","35","36","","","","1","0","","","","","","","","","","","1","0","",
"3","230330_87_9H","31752.171","127.0.0.1","http://moib.gov.pk/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52393.jpg","0","GET","moib.gov.pk","/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52393.jpg","31752.171","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","1589","1578","8230","8230.467","37412","37412","37412","","","image/jpeg","","261","http/1.1","-1","-1","8195","8197","-1","-1","http://www.moib.gov.pk/","1006","","parser","Low","Low","","1243","0","0","-1","-1","100","-1","-1","100","-1","-1","2","-1","","","","","37412","0","0","","","8184","8080","","","9819","8230","9808","9808","9819","11","8195","9819","1591","36","37","","","","1","0","","","","","","","","","","","1","0","",
"3","230330_87_9H","31752.172","127.0.0.1","http://moib.gov.pk/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52392.jpg","0","GET","moib.gov.pk","/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52392.jpg","31752.172","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","1493","1486","8232","8231.763","21834","21834","21834","","","image/jpeg","","278","http/1.1","-1","-1","8222","8223","-1","-1","http://www.moib.gov.pk/","1006","","parser","Low","Low","","1243","0","0","-1","-1","100","-1","-1","100","-1","-1","1","-1","","","","","21834","0","0","","","8198","8080","","","9725","8232","9718","9718","9725","7","8222","9725","1494","37","38","","","","1","0","","","","","","","","","","","1","0","",
"3","230330_87_9H","31752.173","127.0.0.1","http://moib.gov.pk/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52391.jpg","0","GET","moib.gov.pk","/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52391.jpg","31752.173","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","1531","1524","8232","8232.295","23293","23293","23293","","","image/jpeg","","282","http/1.1","-1","-1","8224","8225","-1","-1","http://www.moib.gov.pk/","1006","","parser","Low","Low","","1243","0","0","-1","-1","100","-1","-1","100","-1","-1","1","-1","","","","","23293","0","0","","","8204","8080","","","9763","8232","9756","9756","9763","7","8224","9763","1532","38","39","","","","1","0","","","","","","","","","","","1","0","",
"3","230330_87_9H","31752.174","127.0.0.1","http://moib.gov.pk/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52390.jpg","0","GET","moib.gov.pk","/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52390.jpg","31752.174","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","1655","1652","8233","8232.835","26722","26722","26722","","","image/jpeg","","286","http/1.1","-1","-1","8226","8226","-1","-1","http://www.moib.gov.pk/","1006","","parser","Low","Low","","1243","0","0","-1","-1","100","-1","-1","100","-1","-1","0","-1","","","","","26722","0","0","","","8208","8080","","","9888","8233","9885","9885","9888","3","8233","9888","1655","39","40","","","","1","0","","","","","","","","","","","1","0","",
"3","230330_87_9H","31752.175","127.0.0.1","http://moib.gov.pk/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52389.jpg","0","GET","moib.gov.pk","/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52389.jpg","31752.175","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","1600","1592","8234","8234.259","18910","18910","18910","","","image/jpeg","","290","http/1.1","-1","-1","8227","8230","-1","-1","http://www.moib.gov.pk/","1006","","parser","Low","Low","","1243","0","0","-1","-1","100","-1","-1","100","-1","-1","3","-1","","","","","18910","0","0","","","8214","8080","","","9834","8234","9826","9826","9834","8","8227","9834","1603","40","41","","","","1","0","","","","","","","","","","","1","0","",
"3","230330_87_9H","B17BA09464567342B676F59484D184AF","127.0.0.1","https://www.facebook.com/plugins/page.php?href=https%3A%2F%2Fwww.facebook.com%2FMoIB.Official%2F&tabs=timeline&width=340&height=500&small_header=false&adapt_container_width=true&hide_cover=false&show_facepile=true&appId","1","GET","www.facebook.com","/plugins/page.php?href=https%3A%2F%2Fwww.facebook.com%2FMoIB.Official%2F&tabs=timeline&width=340&height=500&small_header=false&adapt_container_width=true&hide_cover=false&show_facepile=true&appId","B17BA09464567342B676F59484D184AF","44A2224D5F5576DB5C1C7CEE878601E2","https://www.facebook.com/plugins/page.php?href=https%3A%2F%2Fwww.facebook.com%2FMoIB.Official%2F&tabs=timeline&width=340&height=500&small_header=false&adapt_container_width=true&hide_cover=false&show_facepile=true&appId","200","Document","1599","1582","8565","8564.965","27922","27922","101448","Sat, 01 Jan 2000 00:00:00 GMT","private, no-cache, no-store, must-revalidate","text/html","gzip","274","HTTP/2","8149","8149","8217","8219","8219","8563","http://www.moib.gov.pk/","1006","","parser","Highest","Highest","","2800","-1","100","100","-1","100","-1","-1","-1","-1","0","2","344","29593","0","","","","","","Facebook","","8190","8081","","","10164","8565","10147","10147","10164","17","8217","10164","1945","41","42","","","","1","0","","","1","0","256","1","TLS 1.3","False","h2","4865","","","",
"3","230330_87_9H","31752.107","127.0.0.1","http://www.moib.gov.pk/images/profiles/President.jpg","0","GET","www.moib.gov.pk","/images/profiles/President.jpg","31752.107","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","1676","1663","8646","8645.607","117035","117035","117035","","","image/jpeg","","55","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/","803","","parser","High","Low","","1558","0","0","-1","-1","100","-1","-1","22","-1","-1","-1","-1","","","","","117035","90543","0","","","8033","8080","","","10322","8646","10309","10309","10322","13","8646","10322","1676","42","43","","","","1","0","","","","","","","","","","","7","100","",
"3","230330_87_9H","31752.135","127.0.0.1","http://www.moib.gov.pk/images/1.png","0","GET","www.moib.gov.pk","/images/1.png","31752.135","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","564","557","8749","8749.39","64866","64866","64866","","","image/png","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/css/style-main.css","","","parser","High","Low","","1561","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","64866","0","0","","","8072","8080","","","9313","8749","9306","9306","9313","7","8749","9313","564","43","44","","","","1","0","non_blocking","","","","","","","","","","","","",
"3","230330_87_9H","31752.108","127.0.0.1","http://www.moib.gov.pk/images/profiles/pmMSS.jpg","0","GET","www.moib.gov.pk","/images/profiles/pmMSS.jpg","31752.108","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","1600","1588","9330","9329.584","131953","131953","131953","","","image/jpeg","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/","803","","parser","Low","Low","","1546","0","0","-1","-1","100","-1","-1","26","-1","-1","-1","-1","","","","","131953","96675","0","","","8035","8080","","","10930","9330","10918","10918","10930","12","9330","10930","1600","44","45","","","","1","0","","","","","","","","","","","7","100","",
"3","230330_87_9H","DD8603BFDB1EB832369BBDBA517B3801","127.0.0.1","https://platform.twitter.com/widgets/widget_iframe.2b2d73daf636805223fb11d48f3e94f7.html?origin=http%3A%2F%2Fwww.moib.gov.pk","1","GET","platform.twitter.com","/widgets/widget_iframe.2b2d73daf636805223fb11d48f3e94f7.html?origin=http%3A%2F%2Fwww.moib.gov.pk","DD8603BFDB1EB832369BBDBA517B3801","6170B85A867EAB0698E57C46A02D2BCC","https://platform.twitter.com/widgets/widget_iframe.2b2d73daf636805223fb11d48f3e94f7.html?origin=http%3A%2F%2Fwww.moib.gov.pk","200","Document","3200","3173","9428","9428.048","105759","105759","329079","","public, max-age=315360000","text/html","gzip","314","http/1.1","-1","-1","8703","8705","8706","9426","http://www.moib.gov.pk/","0","","parser","Highest","Highest","","2491","-1","100","100","-1","100","-1","-1","-1","-1","-1","2","720","105759","0","","","","","","Edgecast","","8698","8081","","","12628","9428","12601","12601","12628","27","8703","12628","3922","45","46","","","","1","0","","","","","","","TLS 1.3","False","http/1.1","4865","","","",
"3","230330_87_9H","31752.109","127.0.0.1","http://www.moib.gov.pk/assets/images/Minister8745.jpg","0","GET","www.moib.gov.pk","/assets/images/Minister8745.jpg","31752.109","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","805","798","9480","9480.309","28342","28342","28342","","","image/jpeg","","61","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/","803","","parser","Low","Low","","1561","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","28342","0","0","","","8037","8080","","","10285","9480","10278","10278","10285","7","9480","10285","805","46","47","","","","1","0","","","","","","","","","","","1","0","",
"3","230330_87_9H","31752.176","127.0.0.1","http://moib.gov.pk/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52388.jpg","0","GET","moib.gov.pk","/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52388.jpg","31752.176","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","732","729","9735","9735.15","28703","28703","28703","","","image/jpeg","","278","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/","1006","","parser","Low","Low","","1243","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","28703","0","0","","","8216","8080","","","10467","9735","10464","10464","10467","3","9735","10467","732","47","48","","","","1","0","","","","","","","","","","","1","0","",
"3","230330_87_9H","31752.177","127.0.0.1","http://moib.gov.pk/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52387.jpg","0","GET","moib.gov.pk","/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52387.jpg","31752.177","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","748","744","9774","9774.018","31971","31971","31971","","","image/jpeg","","282","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/","0","","parser","Low","Low","","1243","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","31971","0","0","","","8572","8080","","","10522","9774","10518","10518","10522","4","9774","10522","748","48","49","","","","1","0","","","","","","","","","","","1","0","",
"3","230330_87_9H","31752.186","127.0.0.1","http://moib.gov.pk/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52386.jpg","0","GET","moib.gov.pk","/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52386.jpg","31752.186","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","1553","1543","9795","9795.15","40743","40743","40743","","","image/jpeg","","253","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/js/jquery-plugin-collection.js","160","4582","script","Low","Low","","1243","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","40743","0","0","","","8580","8080","","","11348","9795","11338","11338","11348","10","9795","11348","1553","49","50","","","","1","0","","","","","","","","","","","1","0","r.check",
"3","230330_87_9H","31752.187","127.0.0.1","http://moib.gov.pk/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52385.jpg","0","GET","moib.gov.pk","/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52385.jpg","31752.187","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","1551","1546","9834","9833.766","28453","28453","28453","","","image/jpeg","","261","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/js/jquery-plugin-collection.js","160","4582","script","Low","Low","","1243","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","28453","0","0","","","8582","8080","","","11385","9834","11380","11380","11385","5","9834","11385","1551","50","51","","","","1","0","","","","","","","","","","","1","0","r.check",
"3","230330_87_9H","31752.188","127.0.0.1","http://moib.gov.pk/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52384.jpg","0","GET","moib.gov.pk","/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52384.jpg","31752.188","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","843","836","9837","9837.412","22632","22632","22632","","","image/jpeg","","290","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/js/jquery-plugin-collection.js","160","4582","script","Low","Low","","1243","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","22632","0","0","","","8583","8080","","","10680","9837","10673","10673","10680","7","9837","10680","843","51","52","","","","1","0","","","","","","","","","","","1","0","r.check",
"3","230330_87_9H","31752.189","127.0.0.1","http://moib.gov.pk/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52383.jpg","0","GET","moib.gov.pk","/images/News/Cyber_Wing_Minstry_of_IB_and_NH_52383.jpg","31752.189","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","1527","1523","9892","9892.209","35343","35343","35343","","","image/jpeg","","286","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/js/jquery-plugin-collection.js","160","4582","script","Low","Low","","1243","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","35343","0","0","","","8584","8080","","","11419","9892","11415","11415","11419","4","9892","11419","1527","52","53","","","","1","0","","","","","","","","","","","1","0","r.check",
"3","230330_87_9H","31752.110","127.0.0.1","http://www.moib.gov.pk/images/profiles/Secretary8003.jpg","0","GET","www.moib.gov.pk","/images/profiles/Secretary8003.jpg","31752.110","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","2160","2143","10294","10294.42","186485","186485","186485","","","image/jpeg","","61","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/","803","","parser","Low","Low","","1570","0","0","-1","-1","100","-1","-1","29","-1","-1","-1","-1","","","","","186485","130618","0","","","8038","8080","","","12454","10294","12437","12437","12454","17","10294","12454","2160","53","54","","","","1","0","","","","","","","","","","","7","100","",
"3","230330_87_9H","31752.111","127.0.0.1","http://www.moib.gov.pk/images/turkiye.jpg","0","GET","www.moib.gov.pk","/images/turkiye.jpg","31752.111","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","989","972","10335","10335.093","38627","38627","38627","","","image/jpeg","","55","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/","803","","parser","Low","Low","","1525","0","0","-1","-1","100","-1","-1","45","-1","-1","-1","-1","","","","","38627","21205","0","","","8039","8080","","","11324","10335","11307","11307","11324","17","10335","11324","989","54","55","","","","1","0","","","","","","","","","","","7","100","",
"3","230330_87_9H","31752.112","127.0.0.1","http://www.moib.gov.pk/images/Leftlogos/factchecker.jpg","0","GET","www.moib.gov.pk","/images/Leftlogos/factchecker.jpg","31752.112","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","677","672","10942","10941.652","30224","30224","30224","","","image/jpeg","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/","803","","parser","Low","Low","","1567","0","0","-1","-1","100","-1","-1","46","-1","-1","-1","-1","","","","","30224","16296","0","","","8040","8080","","","11619","10942","11614","11614","11619","5","10942","11619","677","55","56","","","","1","0","","","","","","","","","","","7","100","",
"3","230330_87_9H","31752.113","127.0.0.1","http://www.moib.gov.pk/images/yearbook.png","0","GET","www.moib.gov.pk","/images/yearbook.png","31752.113","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","813","806","11349","11348.701","101513","101513","101513","","","image/png","","55","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/","803","","parser","Low","Low","","1528","0","0","-1","-1","100","-1","-1","50","-1","-1","-1","-1","","","","","101513","50198","0","","","8041","8080","","","12162","11349","12155","12155","12162","7","11349","12162","813","56","57","","","","1","0","","","","","","","","","","","1","0","",
"3","230330_87_9H","31752.114","127.0.0.1","http://www.moib.gov.pk/images/politicalMap.jpg","0","GET","www.moib.gov.pk","/images/politicalMap.jpg","31752.114","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","648","644","11593","11592.673","19816","19816","19816","","","image/jpeg","","25","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/","803","","parser","Low","Low","","1540","0","0","-1","-1","100","-1","-1","36","-1","-1","-1","-1","","","","","19816","12654","0","","","8042","8080","","","12241","11593","12237","12237","12241","4","11593","12241","648","57","58","","","","1","0","","","","","","","","","","","1","0","",
"3","230330_87_9H","31752.115","127.0.0.1","http://www.moib.gov.pk/downloads/registrationiMG.jpg","0","GET","www.moib.gov.pk","/downloads/registrationiMG.jpg","31752.115","33918261C8AEF93C19F4205FDDFBFE87","http://www.moib.gov.pk/","200","Image","751","740","11626","11626.015","36954","36954","36954","","","image/jpeg","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/","803","","parser","Low","Low","","1558","0","0","-1","-1","100","-1","-1","45","-1","-1","-1","-1","","","","","36954","20137","0","","","8044","8080","","","12377","11626","12366","12366","12377","11","11626","12377","751","58","59","","","","1","0","","","","","","","","","","","7","100","",
"3","230330_87_9H","31898.2","127.0.0.1","https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/Aq2X-oSP1LU.css?_nc_x=Ij3Wp8lg5Kz","1","GET","static.xx.fbcdn.net","/rsrc.php/v3/yR/l/0,cross/Aq2X-oSP1LU.css?_nc_x=Ij3Wp8lg5Kz","31898.2","44A2224D5F5576DB5C1C7CEE878601E2","https://www.facebook.com/plugins/page.php?href=https%3A%2F%2Fwww.facebook.com%2FMoIB.Official%2F&tabs=timeline&width=340&height=500&small_header=false&adapt_container_width=true&hide_cover=false&show_facepile=true&appId","200","Stylesheet","3564","3558","12194","12194.224","5630","5630","21272","Thu, 28 Mar 2024 18:34:23 GMT","public,max-age=31536000,immutable","text/css","gzip","398","HTTP/2","10380","10380","10433","10434","10434","12167","https://www.facebook.com/plugins/page.php?href=https%3A%2F%2Fwww.facebook.com%2FMoIB.Official%2F&tabs=timeline&width=340&height=500&small_header=false&adapt_container_width=true&hide_cover=false&show_facepile=true&appId","72","","parser","Highest","Highest","","2053","100","100","100","-1","100","-1","-1","-1","-1","0","1","1733","5630","0","","","","","31536000","Facebook","","10373","8081","","","15758","12194","15752","15752","15758","6","10433","15758","5298","59","60","","","","1","0","blocking","","1","0","256","1","TLS 1.3","False","h2","4865","","","",
