"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","connections","domInteractive","domContentLoadedEventStart","domContentLoadedEventEnd","renderBlockingCSS","renderBlockingJS","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","URL","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","testUrl","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.domLoading","chromeUserTiming.responseEnd","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.domComplete","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.markAsMainFrame","chromeUserTiming.commitNavigationEnd","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","maxFID","TTIMeasurementEnd","LastInteractive","TotalBlockingTime","testID","run","step","TTFB","domTime","aft","titleTime","loadEventStart","loadEventEnd","domLoading","server_rtt","firstPaint","error","edge-processed","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.ParseHTML","cpu.EventDispatch","cpu.MarkDOMContent","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.UpdateLayoutTree","cpu.Layout","cpu.ResourceFetcher::requestResource","cpu.UpdateLayerTree","cpu.Paint","cpu.FunctionCall","cpu.MarkLoad","cpu.Idle","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LayoutShift","chromeUserTiming.firstPaint","chromeUserTiming.firstMeaningfulPaintCandidate","firstContentfulPaint","firstImagePaint","cpu.largestContentfulPaint::Candidate","LargestContentfulPaintType","LargestContentfulPaintNodeType","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstImagePaint","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint",
"747","747","747","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7FC882D6B91B5CC22755A5946AC8787C","0","738","739","740","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662446.7487","","","92.0.4515.131","92.0.4515.131","1683662465.8661","https://www.ipc.gov.pk:443/SiteImage/Downloads/TA%20Act%201976.doc","","","","android - chrome","Step_1","7148","https://www.ipc.gov.pk:443/SiteImage/Downloads/TA%20Act%201976.doc","862","862","862","862","862","862","862","862","504","31","526","559","738","739","740","747","524","524","525","526","0","0","0","862","862","0","230509_BE_3D","2","1","0","0","0","0","747","747","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_BE_3D","20","1","0","0","34","50","7","29","4","1","0","1","0","601","747","747","","","","","","","","","","","","",
"732","732","732","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4CEE136FC6D7B89264EC0A1C41AF4213","0","724","724","726","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662474.1252","","","92.0.4515.131","92.0.4515.131","1683662493.8333","https://www.ipc.gov.pk:443/SiteImage/Downloads/TA%20Act%201976.doc","","","","android - chrome","Step_1","6895","https://www.ipc.gov.pk:443/SiteImage/Downloads/TA%20Act%201976.doc","839","839","839","839","839","839","839","839","512","47","531","564","724","724","726","732","528","528","529","530","0.049032600053008","0.049032600053008","0","839","839","0","230509_BE_3D","3","1","0","0","0","0","732","732","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_BE_3D","16","0","0","0","31","41","7","27","3","1","1","1","0","603","732","732","740","","","","","","","","","","","",
"685","685","685","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4636A416641B5BE9E2CD9B076BD521F9","0","677","677","679","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662502.8235","","","92.0.4515.131","92.0.4515.131","1683662521.6501","https://www.ipc.gov.pk:443/SiteImage/Downloads/TA%20Rules%201977.doc","","","","android - chrome","Step_1","7290","https://www.ipc.gov.pk:443/SiteImage/Downloads/TA%20Rules%201977.doc","773","773","773","773","773","773","773","773","458","40","475","507","677","677","679","685","473","473","474","475","0.049032600053008","0.049032600053008","0","773","773","0","230509_D2_3E","1","1","0","0","0","0","685","685","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_D2_3E","19","0","0","0","31","41","7","28","4","1","1","2","0","551","685","685","693","","","","","","","","","","","",
"683","683","683","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4ABFE5FCFB0AEB84C5505A8687EFCCEA","0","637","638","640","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662530.0475","","","92.0.4515.131","92.0.4515.131","1683662550.5368","https://www.ipc.gov.pk:443/SiteImage/Downloads/TA%20Rules%201977.doc","","","","android - chrome","Step_1","6956","https://www.ipc.gov.pk:443/SiteImage/Downloads/TA%20Rules%201977.doc","791","791","791","791","791","791","791","791","478","38","492","520","637","638","640","683","490","490","491","491","0","0","0","791","791","0","230509_D2_3E","2","1","0","0","0","0","683","683","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_D2_3E","16","1","0","0","37","40","5","30","4","1","1","2","0","546","683","683","","742","742","743","743","0","text","H1","742","742","743","743",
"789","789","789","0","0","0","0","0","0","0","0","0","0","0","0","0","1","A4A9C06B764211C869A240C62873F776","0","780","780","782","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662558.6765","","","92.0.4515.131","92.0.4515.131","1683662575.2754","https://www.ipc.gov.pk:443/SiteImage/Downloads/TA%20Rules%201977.doc","","","","android - chrome","Step_1","6626","https://www.ipc.gov.pk:443/SiteImage/Downloads/TA%20Rules%201977.doc","903","903","903","903","903","903","903","903","545","38","568","603","780","780","782","788","566","566","566","567","0.049032600053008","0.049032600053008","0","903","903","0","230509_D2_3E","3","1","0","0","0","0","789","789","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_D2_3E","19","1","0","0","33","49","6","27","3","1","1","1","0","647","789","789","797","","","","","","","","","","","",
"767","767","767","0","0","0","0","0","0","0","0","0","0","0","0","0","1","DE51CA09E3D77B5DAC5DA5B6CB5DEF78","0","759","759","761","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662583.9801","","","92.0.4515.131","92.0.4515.131","1683662601.3901","https://www.ipc.gov.pk:443/SiteImage/Downloads/Tourist%20Guide%20Rules.doc","","","","android - chrome","Step_1","6687","https://www.ipc.gov.pk:443/SiteImage/Downloads/Tourist%20Guide%20Rules.doc","911","911","911","911","911","911","911","911","516","35","538","570","759","759","761","767","536","536","536","537","0.049032600053008","0.049032600053008","0","911","911","0","230509_DJ_3F","1","1","0","0","0","0","767","767","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_DJ_3F","24","0","0","0","34","52","6","27","4","1","0","1","0","617","767","767","776","","","","","","","","","","","",
"707","707","707","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6725F1F6B5366B6AD5186F283BCCD446","0","699","699","701","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662609.1573","","","92.0.4515.131","92.0.4515.131","1683662626.779","https://www.ipc.gov.pk:443/SiteImage/Downloads/Tourist%20Guide%20Rules.doc","","","","android - chrome","Step_1","6833","https://www.ipc.gov.pk:443/SiteImage/Downloads/Tourist%20Guide%20Rules.doc","808","808","808","808","808","808","808","808","486","34","504","538","699","699","701","707","502","502","503","504","0.049032600053008","0.049032600053008","0","808","808","0","230509_DJ_3F","2","1","0","0","0","0","707","707","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_DJ_3F","16","0","0","0","32","41","7","28","4","1","1","1","0","577","707","707","714","","","","","","","","","","","",
"683","683","683","0","0","0","0","0","0","0","0","0","0","0","0","0","1","15984AB2C2A74082F86DCF8F2DFF6D20","0","675","675","677","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662634.7909","","","92.0.4515.131","92.0.4515.131","1683662652.3703","https://www.ipc.gov.pk:443/SiteImage/Downloads/Tourist%20Guide%20Rules.doc","","","","android - chrome","Step_1","6614","https://www.ipc.gov.pk:443/SiteImage/Downloads/Tourist%20Guide%20Rules.doc","791","791","791","791","791","791","791","791","460","39","477","509","675","675","677","683","475","475","476","477","0.049032600053008","0.049032600053008","0","791","791","0","230509_DJ_3F","3","1","0","0","0","0","683","683","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_DJ_3F","17","0","0","0","32","41","7","28","3","1","1","1","0","552","683","683","690","","","","","","","","","","","",
"674","674","674","0","0","0","0","0","0","0","0","0","0","0","0","0","1","EC6AECA5242F5D90667053A3D2594944","0","666","666","668","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662661.02","","","92.0.4515.131","92.0.4515.131","1683662678.0965","https://www.ipc.gov.pk:443/SiteImage/Downloads/Tourist%20Guides%20Act%20DTS.doc","","","","android - chrome","Step_1","6538","https://www.ipc.gov.pk:443/SiteImage/Downloads/Tourist%20Guides%20Act%20DTS.doc","790","790","790","790","790","790","790","790","440","35","457","488","666","666","668","674","455","455","456","457","0","0","0","790","790","0","230509_E9_3G","1","1","0","0","0","0","674","674","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_E9_3G","17","0","0","0","30","43","7","29","3","1","1","1","0","540","674","674","","","","","","","","","","","","",
"777","777","777","0","0","0","0","0","0","0","0","0","0","0","0","0","1","68FBC01438B6C64FB0294B64B588F993","0","768","769","770","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662685.6773","","","92.0.4515.131","92.0.4515.131","1683662703.6371","https://www.ipc.gov.pk:443/SiteImage/Downloads/Tourist%20Guides%20Act%20DTS.doc","","","","android - chrome","Step_1","6988","https://www.ipc.gov.pk:443/SiteImage/Downloads/Tourist%20Guides%20Act%20DTS.doc","879","879","879","879","879","879","879","879","537","43","562","595","768","769","770","777","559","559","560","561","0.049032600053008","0.049032600053008","0","879","879","0","230509_E9_3G","2","1","0","0","0","0","777","777","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_E9_3G","19","0","0","0","34","43","7","28","4","1","0","1","0","638","777","777","787","","","","","","","","","","","",
"728","728","728","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D2D27E4EB38AD7DFF6345FA5C8C735B6","0","720","720","722","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662711.6661","","","92.0.4515.131","92.0.4515.131","1683662728.5421","https://www.ipc.gov.pk:443/SiteImage/Downloads/Tourist%20Guides%20Act%20DTS.doc","","","","android - chrome","Step_1","6769","https://www.ipc.gov.pk:443/SiteImage/Downloads/Tourist%20Guides%20Act%20DTS.doc","879","879","879","879","879","879","879","879","509","42","523","551","720","720","722","728","521","522","522","523","0.049032600053008","0.049032600053008","0","879","879","0","230509_E9_3G","3","1","0","0","0","0","728","728","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_E9_3G","17","0","0","0","33","43","6","30","4","1","1","1","0","592","728","728","738","796","796","","","","","","","","","",
"761","761","761","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4185332AE28E4DF3574C263430773F79","0","752","752","754","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662737.3995","","","92.0.4515.131","92.0.4515.131","1683662755.0888","https://www.ipc.gov.pk:443/SiteImage/Downloads/Hotel%20Restt%20Act%201976.doc","","","","android - chrome","Step_1","6692","https://www.ipc.gov.pk:443/SiteImage/Downloads/Hotel%20Restt%20Act%201976.doc","862","862","862","862","862","862","862","862","515","41","537","573","752","752","754","760","535","535","536","537","0.049032600053008","0.049032600053008","0","862","862","0","230509_GB_3H","1","1","0","0","0","0","761","761","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_GB_3H","20","1","0","0","34","50","7","27","4","1","0","1","0","616","761","761","769","","","","","","","","","","","",
"677","677","677","0","0","0","0","0","0","0","0","0","0","0","0","0","1","A3683A6D81282F1C68D2A771C3D400B4","0","616","616","618","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662762.9022","","","92.0.4515.131","92.0.4515.131","1683662780.2058","https://www.ipc.gov.pk:443/SiteImage/Downloads/Hotel%20Restt%20Act%201976.doc","","","","android - chrome","Step_1","6587","https://www.ipc.gov.pk:443/SiteImage/Downloads/Hotel%20Restt%20Act%201976.doc","761","761","761","761","761","761","761","761","457","31","474","503","616","616","618","677","472","472","473","474","0","0","0","761","761","0","230509_GB_3H","2","1","0","0","0","0","677","677","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_GB_3H","16","1","0","0","33","40","6","29","3","1","1","2","0","544","677","677","","711","711","712","712","0","text","H1","711","711","712","712",
"704","704","704","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3BD8AAE3A05AA74BE13CA383829FBD32","0","695","696","697","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662787.7842","","","92.0.4515.131","92.0.4515.131","1683662805.2057","https://www.ipc.gov.pk:443/SiteImage/Downloads/Hotel%20Restt%20Act%201976.doc","","","","android - chrome","Step_1","6698","https://www.ipc.gov.pk:443/SiteImage/Downloads/Hotel%20Restt%20Act%201976.doc","814","814","814","814","814","814","814","814","485","33","504","538","695","696","697","704","502","502","502","503","0.049032600053008","0.049032600053008","0","814","814","0","230509_GB_3H","3","1","0","0","0","0","704","704","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_GB_3H","17","1","0","0","29","41","6","25","3","1","0","1","0","580","704","704","713","","","","","","","","","","","",
"744","744","744","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8E5B6BAB18BCC09DA5E8DE6BEAAA45D6","0","736","736","738","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662813.9694","","","92.0.4515.131","92.0.4515.131","1683662833.1688","https://www.ipc.gov.pk:443/SiteImage/Downloads/Hotel%20Restt%20Rules%201977.doc","","","","android - chrome","Step_1","7300","https://www.ipc.gov.pk:443/SiteImage/Downloads/Hotel%20Restt%20Rules%201977.doc","839","839","839","839","839","839","839","839","512","44","533","566","736","736","738","744","530","530","531","532","0.049032600053008","0.049032600053008","0","839","839","0","230509_5Q_3J","1","1","0","0","0","0","744","744","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_5Q_3J","17","1","0","0","32","44","7","29","4","1","1","1","0","608","744","744","752","","","","","","","","","","","",
"680","680","680","0","0","0","0","0","0","0","0","0","0","0","0","0","1","035C5F8D01CDAEED17039FC92C443AD8","0","669","669","672","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662841.8789","","","92.0.4515.131","92.0.4515.131","1683662861.2821","https://www.ipc.gov.pk:443/SiteImage/Downloads/Hotel%20Restt%20Rules%201977.doc","","","","android - chrome","Step_1","6966","https://www.ipc.gov.pk:443/SiteImage/Downloads/Hotel%20Restt%20Rules%201977.doc","772","772","772","772","772","772","772","772","453","32","470","499","669","669","672","679","468","468","469","470","0","0","0","772","772","0","230509_5Q_3J","2","1","0","0","0","0","680","680","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_5Q_3J","18","1","0","0","37","40","7","27","3","1","0","2","0","545","680","680","","","","","","","","","","","","",
"779","779","779","0","0","0","0","0","0","0","0","0","0","0","0","0","1","06F59EFBB73725452CD2CF0696CBE131","0","771","771","773","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662869.3916","","","92.0.4515.131","92.0.4515.131","1683662889.5009","https://www.ipc.gov.pk:443/SiteImage/Downloads/Hotel%20Restt%20Rules%201977.doc","","","","android - chrome","Step_1","7152","https://www.ipc.gov.pk:443/SiteImage/Downloads/Hotel%20Restt%20Rules%201977.doc","914","914","914","914","914","914","914","914","554","33","574","608","771","771","773","779","571","571","572","573","0.049032600053008","0.049032600053008","0","914","914","0","230509_5Q_3J","3","1","0","0","0","0","779","779","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_5Q_3J","17","1","0","0","29","41","7","28","4","1","0","1","0","650","779","779","787","","","","","","","","","","","",
"754","754","754","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9AE628EE139DC17B31974FC04A1710FE","0","747","747","749","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662898.7834","","","92.0.4515.131","92.0.4515.131","1683662916.6738","https://www.ipc.gov.pk:443/TenderDetail/MTA2ZDI4MWEtODM2Zi00YmQyLTllMGItYzQ3YTZhYzdiMjcx","","","","android - chrome","Step_1","6740","https://www.ipc.gov.pk:443/TenderDetail/MTA2ZDI4MWEtODM2Zi00YmQyLTllMGItYzQ3YTZhYzdiMjcx","893","893","893","893","893","893","893","893","516","38","538","570","747","747","749","754","536","536","537","538","0.049032600053008","0.049032600053008","0","893","893","0","230509_F0_3K","1","1","0","0","0","0","754","755","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_F0_3K","19","1","0","0","31","54","7","27","4","1","1","1","0","610","754","755","762","","","","","","","","","","","",
"760","760","760","0","0","0","0","0","0","0","0","0","0","0","0","0","1","97FAC543F3D93B2C51E4F6A5DDDE7CDF","0","751","751","753","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662924.4782","","","92.0.4515.131","92.0.4515.131","1683662940.9979","https://www.ipc.gov.pk:443/TenderDetail/MTA2ZDI4MWEtODM2Zi00YmQyLTllMGItYzQ3YTZhYzdiMjcx","","","","android - chrome","Step_1","6560","https://www.ipc.gov.pk:443/TenderDetail/MTA2ZDI4MWEtODM2Zi00YmQyLTllMGItYzQ3YTZhYzdiMjcx","874","874","874","874","874","874","874","874","507","40","528","559","751","751","753","760","525","525","526","527","0.049032600053008","0.049032600053008","0","874","874","0","230509_F0_3K","2","1","0","0","0","0","760","760","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_F0_3K","21","1","0","0","44","51","7","27","4","1","1","1","0","604","760","760","768","","","","","","","","","","","",
"769","769","769","0","0","0","0","0","0","0","0","0","0","0","0","0","1","DEDD90E80305F55E056A4D33A815BF6D","0","761","761","763","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662948.626","","","92.0.4515.131","92.0.4515.131","1683662965.9421","https://www.ipc.gov.pk:443/TenderDetail/MTA2ZDI4MWEtODM2Zi00YmQyLTllMGItYzQ3YTZhYzdiMjcx","","","","android - chrome","Step_1","6649","https://www.ipc.gov.pk:443/TenderDetail/MTA2ZDI4MWEtODM2Zi00YmQyLTllMGItYzQ3YTZhYzdiMjcx","894","894","894","894","894","894","894","894","520","41","542","575","761","761","763","769","540","540","541","542","0.049032600053008","0.049032600053008","0","894","894","0","230509_F0_3K","3","1","0","0","0","0","769","770","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_F0_3K","20","0","0","0","34","52","6","27","4","1","0","1","0","623","769","770","778","","","","","","","","","","","",
"677","677","677","0","0","0","0","0","0","0","0","0","0","0","0","0","1","C4A374FC4989151D344C90AE9E2E36F3","0","669","669","671","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683662974.6265","","","92.0.4515.131","92.0.4515.131","1683662992.3175","https://www.ipc.gov.pk:443/TenderDetail/ZTJkNTU1MGEtMGVkZC00MzVlLTlmYjItYWEzNzI3M2FhZDg3","","","","android - chrome","Step_1","6817","https://www.ipc.gov.pk:443/TenderDetail/ZTJkNTU1MGEtMGVkZC00MzVlLTlmYjItYWEzNzI3M2FhZDg3","784","784","784","784","784","784","784","784","459","34","476","508","669","669","671","677","474","474","474","475","0.049032600053008","0.049032600053008","0","784","784","0","230509_RK_3M","1","1","0","0","0","0","677","677","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_RK_3M","16","0","0","0","32","41","7","27","4","1","0","1","0","548","677","677","684","","","","","","","","","","","",
"762","762","762","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9C23019A425EEFF8767A4E354AD742C4","0","754","754","756","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683663000.2489","","","92.0.4515.131","92.0.4515.131","1683663017.9101","https://www.ipc.gov.pk:443/TenderDetail/ZTJkNTU1MGEtMGVkZC00MzVlLTlmYjItYWEzNzI3M2FhZDg3","","","","android - chrome","Step_1","6661","https://www.ipc.gov.pk:443/TenderDetail/ZTJkNTU1MGEtMGVkZC00MzVlLTlmYjItYWEzNzI3M2FhZDg3","865","865","865","865","865","865","865","865","521","36","544","576","754","754","756","762","541","541","542","543","0","0","0","865","865","0","230509_RK_3M","2","1","0","0","0","0","762","763","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_RK_3M","19","0","0","0","34","51","6","27","3","1","0","1","0","618","762","763","","","","","","","","","","","","",
"772","772","772","0","0","0","0","0","0","0","0","0","0","0","0","0","1","AD4609E5913D726B83D5749D537A3A35","0","764","764","766","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683663025.6179","","","92.0.4515.131","92.0.4515.131","1683663043.0861","https://www.ipc.gov.pk:443/TenderDetail/ZTJkNTU1MGEtMGVkZC00MzVlLTlmYjItYWEzNzI3M2FhZDg3","","","","android - chrome","Step_1","6457","https://www.ipc.gov.pk:443/TenderDetail/ZTJkNTU1MGEtMGVkZC00MzVlLTlmYjItYWEzNzI3M2FhZDg3","909","909","909","909","909","909","909","909","530","35","552","586","764","764","766","772","549","549","550","551","0.049032600053008","0.049032600053008","0","909","909","0","230509_RK_3M","3","1","0","0","0","0","772","773","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_RK_3M","20","0","0","0","34","49","7","27","4","1","0","1","0","628","772","773","781","","","","","","","","","","","",
"685","685","685","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D2934DC5C99BA87A0A69CD567B7D5601","0","676","676","678","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683663051.5924","","","92.0.4515.131","92.0.4515.131","1683663069.1861","https://www.ipc.gov.pk:443/TenderDetail/NTNlMzM0ZWEtZmVlYy00OGVlLThlMDktZWVmMzJhNGIxN2Uy","","","","android - chrome","Step_1","6627","https://www.ipc.gov.pk:443/TenderDetail/NTNlMzM0ZWEtZmVlYy00OGVlLThlMDktZWVmMzJhNGIxN2Uy","792","792","792","792","792","792","792","792","445","30","463","496","676","676","678","685","460","460","461","462","0","0","0","792","792","0","230509_2T_3N","1","1","0","0","0","0","685","685","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_2T_3N","20","1","0","0","34","50","7","28","4","1","1","1","0","538","685","685","","","","","","","","","","","","",
