"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpu.FunctionCall","cpuTime","run","cached","renderBlocking","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings",
"3","230330_MB_E3","E45BBCA8C2FB4AC3B4C9AFF06DF9DC71","127.0.0.1","https://www.piac.com.pk/experience/cabins/executive-economy","1","GET","www.piac.com.pk","/experience/cabins/executive-economy","E45BBCA8C2FB4AC3B4C9AFF06DF9DC71","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Document","315","305","82","82.261","8754","8754","33919","Wed, 17 Aug 2005 00:00:00 GMT","no-store, no-cache, must-revalidate, post-check=0, pre-check=0,public","text/html","gzip","23","HTTP/2","-1","-1","51","56","56","65","","","","script","Highest","Highest","","2218","-1","100","100","-1","100","-1","-1","-1","-1","-1","5","9","9767","0","","","","","","Cloudflare","","73","1","0","256","1","TLS 1.3","False","h2","4865","8081","1","1","397","82","387","387","397","10","51","397","329","0","1","49","4","7","59","1","0","","","","","Array",
"3","230330_MB_E3","16962.5","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/bootstrap.min.css?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/css/bootstrap.min.css?f3479f8edf906ba500bd918b491dff14","16962.5","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Stylesheet","177","171","639","639.032","19740","19740","121200","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/cabins/executive-economy","107","","parser","Highest","Highest","","2098","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","19740","0","","","","","30633444","Cloudflare","","606","3","0","256","1","","","","","8081","","","816","639","810","810","816","6","639","816","177","1","2","","","","","1","0","blocking","","","","",
"3","230330_MB_E3","16962.4","127.0.0.1","https://ajax.googleapis.com/ajax/libs/jquery/3.6.0/jquery.min.js","1","GET","ajax.googleapis.com","/ajax/libs/jquery/3.6.0/jquery.min.js","16962.4","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Script","217","176","656","656.038","31017","31017","89501","Tue, 26 Mar 2024 23:20:10 GMT","public, max-age=31536000, stale-while-revalidate=2592000","text/javascript","gzip","36","HTTP/2","535","535","583","598","600","612","https://www.piac.com.pk/experience/cabins/executive-economy","98","","parser","High","High","","1732","100","100","100","-1","100","-1","-1","-1","-1","0","15","12","31017","0","","","","","31303148","Google","","579","1","0","220","1","TLS 1.3","False","h2","4865","8081","","","873","656","832","832","873","41","583","873","244","2","3","82","35","36","153","1","0","blocking","","","","Array",
"3","230330_MB_E3","16962.6","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/styles.css?6","1","GET","www.piac.com.pk","/templates/piasubpage/css/styles.css?6","16962.6","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Stylesheet","225","219","657","657.014","10599","10599","59059","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/cabins/executive-economy","108","","parser","Highest","Highest","","1984","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","10599","0","","","","","30633444","Cloudflare","","623","5","3","256","1","","","","","8081","","","882","657","876","876","882","6","657","882","225","3","4","","","","","1","0","blocking","","","","",
"3","230330_MB_E3","16962.7","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/travelicon.css?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/css/travelicon.css?f3479f8edf906ba500bd918b491dff14","16962.7","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Stylesheet","253","248","660","659.831","5523","5523","33531","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/cabins/executive-economy","109","","parser","Highest","Highest","","2089","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","5523","0","","","","","30633444","Cloudflare","","625","7","5","256","1","","","","","8081","","","913","660","908","908","913","5","660","913","253","4","5","","","","","1","0","blocking","","","","",
"3","230330_MB_E3","16962.8","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/select2.css?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/css/select2.css?f3479f8edf906ba500bd918b491dff14","16962.8","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Stylesheet","268","265","661","660.754","2202","2202","18184","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/cabins/executive-economy","110","","parser","Highest","Highest","","2080","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2202","0","","","","","30633444","Cloudflare","","627","9","7","256","1","","","","","8081","","","929","661","926","926","929","3","661","929","268","5","6","","","","","1","0","blocking","","","","",
"3","230330_MB_E3","16962.9","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/jquery.scrollbar.css?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/css/jquery.scrollbar.css?f3479f8edf906ba500bd918b491dff14","16962.9","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Stylesheet","244","240","662","661.682","3071","3071","22615","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/cabins/executive-economy","111","","parser","Highest","Highest","","2107","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","3071","0","","","","","30633444","Cloudflare","","629","11","9","256","1","","","","","8081","","","906","662","902","902","906","4","662","906","244","6","7","","","","","1","0","blocking","","","","",
"3","230330_MB_E3","16962.10","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/cookiealert.css?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/css/cookiealert.css?f3479f8edf906ba500bd918b491dff14","16962.10","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Stylesheet","199","188","663","662.61","303","303","562","Fri, 22 Mar 2024 20:11:09 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/cabins/executive-economy","112","","parser","Highest","Highest","","2092","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","303","0","","","","","30946207","Cloudflare","","632","13","11","256","1","","","","","8081","","","862","663","851","851","862","11","663","862","199","7","8","","","","","1","0","blocking","","","","",
"3","230330_MB_E3","16962.11","127.0.0.1","https://www.piac.com.pk/media/system/js/core.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/media/system/js/core.js?f3479f8edf906ba500bd918b491dff14","16962.11","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Script","261","257","663","663.099","3363","3363","8735","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/cabins/executive-economy","114","","parser","High","High","","1999","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","3363","0","","","","","30633444","Cloudflare","","634","15","13","220","1","","","","","8081","","","924","663","920","920","924","4","663","924","261","8","9","8","5","","12","1","0","blocking","","","","",
"3","230330_MB_E3","16962.12","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/js/jquery-ui-datepicker.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/js/jquery-ui-datepicker.js?f3479f8edf906ba500bd918b491dff14","16962.12","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Script","199","190","666","665.992","14054","14054","54250","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/cabins/executive-economy","115","","parser","High","High","","2071","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","14054","0","","","","","30633444","Cloudflare","","644","17","15","220","1","","","","","8081","","","865","666","856","856","865","9","666","865","199","9","10","81","19","","100","1","0","blocking","","","","",
"3","230330_MB_E3","16962.13","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/js/bootstrap.min.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/js/bootstrap.min.js?f3479f8edf906ba500bd918b491dff14","16962.13","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Script","233","228","666","666.408","9832","9832","37045","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/cabins/executive-economy","116","","parser","High","High","","2050","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","9832","0","","","","","30633444","Cloudflare","","646","19","17","220","1","","","","","8081","","","899","666","894","894","899","5","666","899","233","10","11","25","14","","38","1","0","blocking","","","","",
"3","230330_MB_E3","16962.14","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/js/custom.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/js/custom.js?f3479f8edf906ba500bd918b491dff14","16962.14","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Script","221","217","667","666.8","1218","1218","4002","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/cabins/executive-economy","117","","parser","High","High","","2029","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1218","0","","","","","30633444","Cloudflare","","647","21","19","220","1","","","","","8081","","","888","667","884","884","888","4","667","888","221","11","12","4","2","","5","1","0","blocking","","","","",
"3","230330_MB_E3","16962.15","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/js/cookie.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/js/cookie.js?f3479f8edf906ba500bd918b491dff14","16962.15","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Script","267","265","668","668.051","1401","1401","3567","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/cabins/executive-economy","118","","parser","High","High","","2029","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1401","0","","","","","30633444","Cloudflare","","648","23","21","220","1","","","","","8081","","","935","668","933","933","935","2","668","935","267","12","13","2","2","","4","1","0","blocking","","","","",
"3","230330_MB_E3","16962.16","127.0.0.1","https://www.piac.com.pk/media/system/js/keepalive.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/media/system/js/keepalive.js?f3479f8edf906ba500bd918b491dff14","16962.16","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Script","270","268","669","668.512","306","306","462","Fri, 22 Mar 2024 20:11:09 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/cabins/executive-economy","120","","parser","High","High","","2014","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","306","0","","","","","30946207","Cloudflare","","650","25","23","220","1","","","","","8081","","","939","669","937","937","939","2","669","939","270","13","14","0","0","2","3","1","0","blocking","","","","",
"3","230330_MB_E3","16962.17","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/js/jui/bootstrap.min.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/js/jui/bootstrap.min.js?f3479f8edf906ba500bd918b491dff14","16962.17","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Script","263","261","669","668.912","136","136","188","Fri, 22 Mar 2024 20:11:09 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/cabins/executive-economy","121","","parser","High","High","","2062","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","136","0","","","","","30946207","Cloudflare","","652","27","25","220","1","","","","","8081","","","932","669","930","930","932","2","669","932","263","14","15","0","0","","1","1","0","blocking","","","","",
"3","230330_MB_E3","16962.18","127.0.0.1","https://www.piac.com.pk/templates/pia/js/cookiealert-standalone.js","1","GET","www.piac.com.pk","/templates/pia/js/cookiealert-standalone.js","16962.18","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Script","272","270","669","669.332","597","597","1283","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/cabins/executive-economy","486","","parser","High","High","","1957","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","597","0","","","","","30633445","Cloudflare","","654","29","27","220","1","","","","","8081","","","941","669","939","939","941","2","669","941","272","15","16","71","1","","71","1","0","in_body_parser_blocking","","","","",
"3","230330_MB_E3","16962.22","127.0.0.1","https://fonts.googleapis.com/css?family=Exo+2:200,300,400,600,700","1","GET","fonts.googleapis.com","/css?family=Exo+2:200,300,400,600,700","16962.22","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Stylesheet","427","417","1077","1077.142","593","593","7755","Thu, 30 Mar 2023 16:01:02 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","36","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/templates/piasubpage/css/styles.css?6","","","parser","Highest","Highest","","1777","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","593","0","","","","","86400","Google","","1075","3","","","","","","","","","","","1504","1077","1494","1494","1504","10","1077","1504","427","16","17","","","","","1","0","blocking","","","","",
"3","230330_MB_E3","16962.57","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/fonts/icomoon.ttf","1","GET","www.piac.com.pk","/templates/piasubpage/fonts/icomoon.ttf","16962.57","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Font","329","315","1705","1705.177","88909","88909","176676","Mon, 03 Apr 2023 07:42:00 GMT","public, max-age=604800","font/ttf","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/templates/piasubpage/css/travelicon.css?f3479f8edf906ba500bd918b491dff14","","","parser","Lowest","Lowest","","2146","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","89331","0","","","","","315657","Cloudflare","","1693","31","65","110","1","","","","","8081","","","2034","1705","2020","2020","2034","14","1705","2034","329","17","18","","","","","1","0","non_blocking","","","","",
"3","230330_MB_E3","16962.36","127.0.0.1","https://fonts.gstatic.com/s/exo2/v20/7cHmv4okm5zmbtYoK-4W4nIp.woff2","1","GET","fonts.gstatic.com","/s/exo2/v20/7cHmv4okm5zmbtYoK-4W4nIp.woff2","16962.36","7DC728D84B2B6C1F5D09F7B092939BDF","https://www.piac.com.pk/experience/cabins/executive-economy","200","Font","296","261","1714","1713.506","39736","39736","39736","Fri, 29 Mar 2024 12:08:44 GMT","public, max-age=31536000","font/woff2","","107","HTTP/2","-1","-1","1524","1527","1527","1538","https://fonts.googleapis.com/css?family=Exo+2:200,300,400,600,700","","","parser","Lowest","Lowest","","1957","100","100","-1","-1","100","-1","-1","-1","-1","-1","3","11","","","","","","","31522061","Google","","1702","1","0","110","1","TLS 1.3","False","h2","4865","8081","","","2010","1714","1975","1975","2010","35","1524","2010","310","18","19","","","","","1","0","non_blocking","","","","Array",
