"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpuTime","run","cached","renderBlocking","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","cpu.FunctionCall","http2_server_settings","jpeg_scan_count","score_progressive_jpeg","initiator_function",
"3","230330_Q9_MH","8671.43","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.widget.min.js?v=1.10.2","1","GET","www.fpsc.gov.pk","/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.widget.min.js?v=1.10.2","8671.43","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","Script","262","243","4424","4423.527","6491","6491","6491","Thu, 13 Apr 2023 19:02:48 GMT","max-age=1209600","application/javascript","","81","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/downloads","139","","parser","High","High","","1990","100","0","38","-1","100","-1","-1","-1","-1","-1","-1","-1","6491","4006","","","","","1209600","","","1223","","","","","8081","","","4686","4424","4667","4667","4686","19","4424","4686","262","41","42","3","3","6","1","0","blocking","","","","","","","","","",
"3","230330_Q9_MH","8671.44","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.accordion.min.js?v=1.10.2","1","GET","www.fpsc.gov.pk","/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.accordion.min.js?v=1.10.2","8671.44","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","Script","368","334","4441","4441.007","8374","8374","8374","Thu, 13 Apr 2023 19:02:48 GMT","max-age=1209600","application/javascript","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/downloads","140","","parser","High","High","","1999","100","0","31","-1","100","-1","-1","-1","-1","-1","-1","-1","8374","5732","","","","","1209600","","","1225","","","","","8081","","","4809","4441","4775","4775","4809","34","4441","4809","368","42","43","14","3","18","1","0","blocking","","","","","","","","","",
"3","230330_Q9_MH","8671.45","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/google_cse/google_cse.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/google_cse/google_cse.js?rc4kj0","8671.45","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","Script","244","236","4549","4549.022","1543","1543","1543","Thu, 13 Apr 2023 19:02:48 GMT","max-age=1209600","application/javascript","","75","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/downloads","141","","parser","High","High","","1876","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1226","","","","","8081","","","4793","4549","4785","4785","4793","8","4549","4793","244","43","44","1","1","2","1","0","blocking","","","","","","","","","",
"3","230330_Q9_MH","8671.46","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/accordion_blocks/accordion_init.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/accordion_blocks/accordion_init.js?rc4kj0","8671.46","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","Script","245","241","4553","4552.678","187","187","187","Thu, 13 Apr 2023 19:02:48 GMT","max-age=1209600","application/javascript","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/downloads","142","","parser","High","High","","1906","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1228","","","","","8081","","","4798","4553","4794","4794","4798","4","4553","4798","245","44","45","0","0","1","1","0","blocking","","","","","","","","","",
"3","230330_Q9_MH","8671.47","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/views_slideshow_ddblock/js/formoptions.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/views_slideshow_ddblock/js/formoptions.js?rc4kj0","8671.47","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","Script","309","305","4636","4635.815","6876","6876","6876","Thu, 13 Apr 2023 19:02:48 GMT","max-age=1209600","application/javascript","","61","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/downloads","143","","parser","High","High","","1927","100","0","18","-1","100","-1","-1","-1","-1","-1","-1","-1","6876","5578","","","","","1209600","","","1230","","","","","8081","","","4945","4636","4941","4941","4945","4","4636","4945","309","45","46","3","3","6","1","0","blocking","","","","","","","","","",
"3","230330_Q9_MH","8671.90","127.0.0.1","https://fonts.googleapis.com/css?family=Droid+Sans:regular,bold|Droid+Serif:regular,italic,bold,bolditalic&subset=latin","1","GET","fonts.googleapis.com","/css?family=Droid+Sans:regular,bold|Droid+Serif:regular,italic,bold,bolditalic&subset=latin","8671.90","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","Stylesheet","225","216","4678","4678.18","439","439","2310","Thu, 30 Mar 2023 20:18:17 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","251","HTTP/2","4596","4597","4651","4653","4654","4664","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/style.css?rc4kj0","","","parser","Highest","Highest","","2050","50","100","100","-1","100","-1","-1","-1","-1","1","2","10","439","0","","","","","86400","Google","","4645","TLS 1.3","False","h2","4865","8081","","","4903","4678","4894","4894","4903","9","4596","4903","238","46","47","","","","1","0","","1","0","256","1","","Array","","","",
"3","230330_Q9_MH","8671.48","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/tb_megamenu/js/tb-megamenu-frontend.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/tb_megamenu/js/tb-megamenu-frontend.js?rc4kj0","8671.48","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","Script","273","268","4689","4689.152","3927","3927","3927","Thu, 13 Apr 2023 19:02:48 GMT","max-age=1209600","application/javascript","","81","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/downloads","144","","parser","High","High","","1918","100","0","23","-1","100","-1","-1","-1","-1","-1","-1","-1","3927","2989","","","","","1209600","","","1231","","","","","8081","","","4962","4689","4957","4957","4962","5","4689","4962","273","47","48","2","2","3","1","0","blocking","","","","","","","","","",
"3","230330_Q9_MH","8671.49","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/tb_megamenu/js/tb-megamenu-touch.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/tb_megamenu/js/tb-megamenu-touch.js?rc4kj0","8671.49","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","Script","231","223","4815","4815.182","2204","2204","2204","Thu, 13 Apr 2023 19:02:49 GMT","max-age=1209600","application/javascript","","75","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/downloads","145","","parser","High","High","","1909","100","0","29","-1","100","-1","-1","-1","-1","-1","-1","-1","2204","1554","","","","","1209600","","","1233","","","","","8081","","","5046","4815","5038","5038","5046","8","4815","5046","231","48","49","1","1","2","1","0","blocking","","","","","","","","","",
"3","230330_Q9_MH","8671.50","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/google_analytics/googleanalytics.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/google_analytics/googleanalytics.js?rc4kj0","8671.50","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","Script","252","243","4820","4819.571","6451","6451","6451","Thu, 13 Apr 2023 19:02:49 GMT","max-age=1209600","application/javascript","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/downloads","146","","parser","High","High","","1909","100","0","29","-1","100","-1","-1","-1","-1","-1","-1","-1","6451","4552","","","","","1209600","","","1234","","","","","8081","","","5072","4820","5063","5063","5072","9","4820","5072","252","49","50","3","3","6","1","0","blocking","","","","","","","","","",
"3","230330_Q9_MH","8671.53","127.0.0.1","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/js/custom.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/themes/professional_theme/js/custom.js?rc4kj0","8671.53","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","Script","422","419","4823","4822.52","1100","1100","1100","Thu, 13 Apr 2023 19:02:49 GMT","max-age=1209600","application/javascript","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/downloads","154","","parser","High","High","","1894","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1239","","","","","8081","","","5245","4823","5242","5242","5245","3","4823","5245","422","50","51","1","1","2","1","0","blocking","","","","","","","","","",
"3","230330_Q9_MH","8671.103","127.0.0.1","http://servant.indexisto.com/files/searchbox/searchbox.nocache.js?type=edit","0","GET","servant.indexisto.com","/files/searchbox/searchbox.nocache.js?type=edit","8671.103","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","500","Script","226","226","5423","5423.136","0","0","","","","","","237","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/downloads","152","","parser","High","High","","982","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","5407","","","","","8080","","","5649","5423","5649","5649","5649","0","5423","5649","226","51","52","","","","1","0","blocking","","","","","","","","","",
"3","230330_Q9_MH","8671.102","127.0.0.1","https://www.google-analytics.com/analytics.js","1","GET","www.google-analytics.com","/analytics.js","8671.102","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","Script","118","114","5426","5426.219","20085","20085","50234","Thu, 30 Mar 2023 20:43:49 GMT","public, max-age=7200","text/javascript","gzip","263","HTTP/2","5343","5343","5397","5400","5401","5418","https://www.fpsc.gov.pk/downloads","149","216","script","Low","Low","","1786","0","100","100","-1","100","-1","-1","-1","-1","0","3","17","20085","0","","","","","1531","Google","","5389","TLS 1.3","False","h2","4865","8081","","","5544","5426","5540","5540","5544","4","5397","5544","138","52","53","152","18","171","1","0","non_blocking","1","0","147","1","1","Array","","","",
"3","230330_Q9_MH","8671.104","127.0.0.1","https://www.google-analytics.com/j/collect?v=1&_v=j99&aip=1&a=992137445&t=pageview&_s=1&dl=https%3A%2F%2Fwww.fpsc.gov.pk%2Fdownloads&ul=en-gb&de=UTF-8&dt=%7C%20Federal%20Public%20Service%20Commission&sd=24-bit&sr=360x640&vp=360x539&je=0&_u=YEBAAEABAAAAACAAI~&jid=992137445&gjid=992137445&cid=830762109.1680203024&tid=UA-103227451-1&_gid=830762109.1680203024&_r=1&_slc=1&z=1984274890","1","POST","www.google-analytics.com","/j/collect?v=1&_v=j99&aip=1&a=992137445&t=pageview&_s=1&dl=https%3A%2F%2Fwww.fpsc.gov.pk%2Fdownloads&ul=en-gb&de=UTF-8&dt=%7C%20Federal%20Public%20Service%20Commission&sd=24-bit&sr=360x640&vp=360x539&je=0&_u=YEBAAEABAAAAACAAI~&jid=992137445&gjid=992137445&cid=830762109.1680203024&tid=UA-103227451-1&_gid=830762109.1680203024&_r=1&_slc=1&z=1984274890","8671.104","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","XHR","195","191","5724","5724.091","3","3","3","Fri, 01 Jan 1990 00:00:00 GMT","no-cache, no-store, must-revalidate","text/plain","","263","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.google-analytics.com/analytics.js","33","31","script","High","High","","3040","-1","100","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","","Google","","5715","","","","","8081","","","5919","5724","5915","5915","5919","4","5724","5919","195","53","54","","","","1","0","","3","0","220","1","","","","","wd",
"3","230330_Q9_MH","8671.118","127.0.0.1","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/images/webmockup-fpsc.png","1","GET","www.fpsc.gov.pk","/sites/all/themes/professional_theme/images/webmockup-fpsc.png","8671.118","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","Image","570","555","5774","5774.162","28840","28840","28840","Thu, 13 Apr 2023 19:02:49 GMT","max-age=1209600","image/png","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/style.css?rc4kj0","","","parser","High","Low","","2476","100","0","-1","-1","100","-1","-1","79","-1","-1","-1","-1","","","","","28840","5896","1209600","","","5771","","","","","8081","","","6344","5774","6329","6329","6344","15","5774","6344","570","54","55","","","","1","0","","","","","","","","","","",
"3","230330_Q9_MH","8671.120","127.0.0.1","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/images/footer-bg.png","1","GET","www.fpsc.gov.pk","/sites/all/themes/professional_theme/images/footer-bg.png","8671.120","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","Image","545","522","5830","5829.72","44350","44350","44350","Thu, 13 Apr 2023 19:02:50 GMT","max-age=1209600","image/png","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/responsive.css?rc4kj0","","","parser","High","Low","","2476","100","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","44350","0","1209600","","","5817","","","","","8081","","","6375","5830","6352","6352","6375","23","5830","6375","545","55","56","","","","1","0","","","","","","","","","","",
"3","230330_Q9_MH","8671.116","127.0.0.1","https://www.fpsc.gov.pk/sites/default/files/fontyourface/local_fonts/Oswald_Regular-normal-normal/Oswald-Regular.ttf","1","GET","www.fpsc.gov.pk","/sites/default/files/fontyourface/local_fonts/Oswald_Regular-normal-normal/Oswald-Regular.ttf","8671.116","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","Font","981","967","5835","5835.333","50944","50944","50944","Thu, 13 Apr 2023 19:02:50 GMT","max-age=1209600","application/font-sfnt","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/sites/default/files/fontyourface/local_fonts/Oswald_Regular-normal-normal/stylesheet.css?rc4kj0","","","parser","Lowest","Lowest","","2608","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","5826","","","","","8081","","","6816","5835","6802","6802","6816","14","5835","6816","981","56","57","","","","1","0","non_blocking","","","","","","","","","",
"3","230330_Q9_MH","8671.107","127.0.0.1","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.4.0/fonts/fontawesome-webfont.woff2?v=4.4.0","1","GET","cdnjs.cloudflare.com","/ajax/libs/font-awesome/4.4.0/fonts/fontawesome-webfont.woff2?v=4.4.0","8671.107","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","Font","225","183","5857","5856.851","64464","64464","64464","Tue, 19 Mar 2024 20:18:18 GMT","public, max-age=30672000","application/octet-stream","","298","HTTP/2","-1","-1","5844","5846","5846","5855","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.4.0/css/font-awesome.min.css","","","parser","Lowest","Lowest","","2206","100","100","-1","-1","100","-1","-1","-1","-1","-1","2","9","","","","","","","23404869","Cloudflare","","5834","TLS 1.3","False","h2","4865","8081","","","6082","5857","6040","6040","6082","42","5844","6082","236","57","58","","","","1","0","non_blocking","1","0","110","1","","Array","","","",
"3","230330_Q9_MH","8671.119","127.0.0.1","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/images/-button.png","1","GET","www.fpsc.gov.pk","/sites/all/themes/professional_theme/images/-button.png","8671.119","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","404","Image","770","767","5903","5902.973","341","341","341","Sun, 19 Nov 1978 05:00:00 GMT","no-cache, must-revalidate","text/html","","75","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/style.css?rc4kj0","","","parser","High","Low","","2455","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","5890","","","","","8081","","","6673","5903","6670","6670","6673","3","5903","6673","770","58","59","","","","1","0","non_blocking","","","","","","","","","",
"3","230330_Q9_MH","8671.121","127.0.0.1","https://www.fpsc.gov.pk/sites/default/files/NEW1.png","1","GET","www.fpsc.gov.pk","/sites/default/files/NEW1.png","8671.121","7B86CB385905E3F3C6E6D279EC33246D","https://www.fpsc.gov.pk/downloads","200","Image","2065","2045","5911","5911.278","214911","214911","214911","Thu, 13 Apr 2023 19:02:50 GMT","max-age=1209600","image/png","","81","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/downloads","0","","parser","High","Low","","2248","100","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","214911","0","1209600","","","5895","","","","","8081","","","7976","5911","7956","7956","7976","20","5911","7976","2065","59","60","","","","1","0","","","","","","","","","","",
"3","230330_Q9_MH","99999.99999.1","127.0.0.1","https://content-autofill.googleapis.com/v1/pages/ChRDaHJvbWUvOTIuMC40NTE1LjEzMRIQCeDpADIJnKcMEgUNq0eMOw==?alt=proto","1","","content-autofill.googleapis.com","/v1/pages/ChRDaHJvbWUvOTIuMC40NTE1LjEzMRIQCeDpADIJnKcMEgUNq0eMOw==?alt=proto","99999.99999.1","7B86CB385905E3F3C6E6D279EC33246D","","200","","206","202","5921","5921.158","36","36","16","","private,max-age=604800","text/plain","gzip","305","HTTP/2","-1","-1","5885","5887","5887","5902","","","","","Lowest","","","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","15","","","","","","","","","","5882","TLS 1.3","False","h2","4865","8081","","","6127","5921","6123","6123","6127","4","5885","6127","223","60","61","","","","1","0","","1","0","110","1","","{'SETTINGS_MAX_FRAME_SIZE': 1048576, 'SETTINGS_MAX_CONCURRENT_STREAMS': 250, 'SETTINGS_MAX_HEADER_LIST_SIZE': 1048896, 'SETTINGS_INITIAL_WINDOW_SIZE': 1048576}","","","",
"3","230330_Q9_MH","126FAA5BD356E8A09BC6A92DB31EAFC2","127.0.0.1","https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d13272.151209653373!2d73.089476!3d33.7338386!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x27cb9d1b45fa4e75!2sFederal%20Public%20Service%20Commission!5e0!3m2!1sen!2s!4v1626168697961!5m2!1sen!2s","1","GET","www.google.com","/maps/embed?pb=!1m14!1m8!1m3!1d13272.151209653373!2d73.089476!3d33.7338386!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x27cb9d1b45fa4e75!2sFederal%20Public%20Service%20Commission!5e0!3m2!1sen!2s!4v1626168697961!5m2!1sen!2s","126FAA5BD356E8A09BC6A92DB31EAFC2","03C3D7D43CB180250A3E8E09463B524B","https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d13272.151209653373!2d73.089476!3d33.7338386!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x27cb9d1b45fa4e75!2sFederal%20Public%20Service%20Commission!5e0!3m2!1sen!2s!4v1626168697961!5m2!1sen!2s","200","Document","511","504","5940","5939.755","2008","2008","5354","Fri, 01 Jan 1990 00:00:00 GMT","no-cache, must-revalidate","text/html","gzip","14","HTTP/2","-1","-1","-1","5939","-1","-1","https://www.fpsc.gov.pk/downloads","0","","parser","Highest","Highest","","2869","-1","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2008","0","","","","","","Google","","5924","","","","","","","","6451","5940","6444","6444","6451","7","5940","6451","511","61","62","","","","1","0","","1","0","256","1","","Array","","","",
