"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpu.FunctionCall","cpuTime","run","cached","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","renderBlocking","initiator_function","jpeg_scan_count","score_progressive_jpeg","http2_server_settings",
"3","230330_DW_96","24322.30","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/resizable.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/resizable.min.js?ver=1.13.1","24322.30","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Script","251","243","4843","4842.664","5316","5316","18705","","","application/javascript","gzip","25","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/oic-resolutions/","138","","parser","High","High","","1963","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","5316","0","","","","","0","","","2563","","","","","8081","","","5094","4843","5086","5086","5094","8","4843","5094","251","30","31","8","5","","13","1","0","","","","","blocking","","","","",
"3","230330_DW_96","24322.31","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/draggable.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/draggable.min.js?ver=1.13.1","24322.31","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Script","296","289","4851","4850.643","4841","4841","18327","","","application/javascript","gzip","114","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/oic-resolutions/","139","","parser","High","High","","1963","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","4841","0","","","","","0","","","2568","","","","","8081","","","5147","4851","5140","5140","5147","7","4851","5147","296","31","32","7","5","","13","1","0","","","","","blocking","","","","",
"3","230330_DW_96","24322.32","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/controlgroup.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/controlgroup.min.js?ver=1.13.1","24322.32","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Script","336","327","4923","4922.701","1608","1608","4415","","","application/javascript","gzip","23","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/oic-resolutions/","140","","parser","High","High","","1972","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1608","0","","","","","0","","","2570","","","","","8081","","","5259","4923","5250","5250","5259","9","4923","5259","336","32","33","3","1","","4","1","0","","","","","blocking","","","","",
"3","230330_DW_96","24322.33","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/checkboxradio.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/checkboxradio.min.js?ver=1.13.1","24322.33","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Script","267","260","5032","5031.91","1402","1402","4331","","","application/javascript","gzip","106","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/oic-resolutions/","141","","parser","High","High","","1975","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1402","0","","","","","0","","","2572","","","","","8081","","","5299","5032","5292","5292","5299","7","5032","5299","267","33","34","3","1","","4","1","0","","","","","blocking","","","","",
"3","230330_DW_96","24322.34","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/button.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/button.min.js?ver=1.13.1","24322.34","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Script","275","272","5082","5081.831","1966","1966","6138","","","application/javascript","gzip","96","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/oic-resolutions/","142","","parser","High","High","","1954","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1966","0","","","","","0","","","2574","","","","","8081","","","5357","5082","5354","5354","5357","3","5082","5357","275","34","35","4","2","","6","1","0","","","","","blocking","","","","",
"3","230330_DW_96","24322.35","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/dialog.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/dialog.min.js?ver=1.13.1","24322.35","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Script","285","281","5098","5098.099","3798","3798","12972","","","application/javascript","gzip","25","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/oic-resolutions/","143","","parser","High","High","","1954","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","3798","0","","","","","0","","","2575","","","","","8081","","","5383","5098","5379","5379","5383","4","5098","5383","285","35","36","7","4","","10","1","0","","","","","blocking","","","","",
"3","230330_DW_96","24322.36","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/events-manager/includes/js/events-manager.js?ver=6.3","1","GET","mofa.gov.pk","/wp-content/plugins/events-manager/includes/js/events-manager.js?ver=6.3","24322.36","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Script","1790","1749","5151","5151.372","85021","85021","319037","","","application/javascript","gzip","114","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/oic-resolutions/","149","","parser","High","High","","2020","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","85345","0","","","","","0","","","2578","","","","","8081","","","6941","5151","6900","6900","6941","41","5151","6941","1790","36","37","137","118","0","256","1","0","","","","","blocking","","","","",
"3","230330_DW_96","24322.37","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/search-filter-pro/public/assets/js/search-filter-build.min.js?ver=2.4.6","1","GET","mofa.gov.pk","/wp-content/plugins/search-filter-pro/public/assets/js/search-filter-build.min.js?ver=2.4.6","24322.37","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Script","485","470","5274","5273.953","19088","19088","66166","","","application/javascript","gzip","23","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/oic-resolutions/","155","","parser","High","High","","2077","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","19088","0","","","","","0","","","2579","","","","","8081","","","5759","5274","5744","5744","5759","15","5274","5759","485","37","38","30","19","","49","1","0","","","","","blocking","","","","",
"3","230330_DW_96","24322.38","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/search-filter-pro/public/assets/js/chosen.jquery.min.js?ver=2.4.6","1","GET","mofa.gov.pk","/wp-content/plugins/search-filter-pro/public/assets/js/chosen.jquery.min.js?ver=2.4.6","24322.38","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Script","283","273","5277","5277.363","6685","6685","29121","","","application/javascript","gzip","86","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/oic-resolutions/","156","","parser","High","High","","2059","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","6685","0","","","","","0","","","2580","","","","","8081","","","5560","5277","5550","5550","5560","10","5277","5560","283","38","39","10","9","","19","1","0","","","","","blocking","","","","",
"3","230330_DW_96","24322.42","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/tf-numbers-number-counter-animaton/assets/js/tf_numbers.js?ver=2.0.1","1","GET","mofa.gov.pk","/wp-content/plugins/tf-numbers-number-counter-animaton/assets/js/tf_numbers.js?ver=2.0.1","24322.42","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Script","273","269","5306","5305.776","1154","1154","3816","","","application/javascript","gzip","106","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/oic-resolutions/","757","","parser","High","High","","2068","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1154","0","","","","","0","","","2587","","","","","8081","","","5579","5306","5575","5575","5579","4","5306","5579","273","39","40","2","1","","3","1","0","","","","","in_body_parser_blocking","","","","",
"3","230330_DW_96","24322.43","127.0.0.1","https://mofa.gov.pk/wp-content/themes/citygov/js/ownScript.js?ver=6.0.3","1","GET","mofa.gov.pk","/wp-content/themes/citygov/js/ownScript.js?ver=6.0.3","24322.43","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Script","235","232","5360","5360.148","632","632","1559","","","application/javascript","gzip","96","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/oic-resolutions/","758","","parser","High","High","","1960","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","632","0","","","","","0","","","2588","","","","","8081","","","5595","5360","5592","5592","5595","3","5360","5595","235","40","41","1","0","","2","1","0","","","","","in_body_parser_blocking","","","","",
"3","230330_DW_96","24322.44","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js?ver=5.6.3","1","GET","mofa.gov.pk","/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js?ver=5.6.3","24322.44","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Script","393","389","5385","5385.322","3218","3218","9055","","","application/javascript","gzip","25","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/oic-resolutions/","764","","parser","High","High","","2119","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","3218","0","","","","","0","","","2589","","","","","8081","","","5778","5385","5774","5774","5778","4","5385","5778","393","41","42","12","3","","15","1","0","","","","","in_body_parser_blocking","","","","",
"3","230330_DW_96","24322.46","127.0.0.1","https://mofa.gov.pk/wp-includes/js/wp-emoji-release.min.js?ver=6.0.3","1","GET","mofa.gov.pk","/wp-includes/js/wp-emoji-release.min.js?ver=6.0.3","24322.46","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Script","270","258","5797","5796.589","5009","5009","18617","","","application/javascript","gzip","25","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/oic-resolutions/","89","428","script","Low","Low","","1951","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","5009","0","","","","","0","","","5793","","","","","8081","","","6067","5797","6055","6055","6067","12","5797","6067","270","42","43","15","9","","24","1","0","","","","","non_blocking","c","","","",
"3","230330_DW_96","24322.151","127.0.0.1","https://fonts.gstatic.com/s/nunitosans/v12/pe0qMImSLYBIv1o4X1M8cce9I9tAcVwo.woff2","1","GET","fonts.gstatic.com","/s/nunitosans/v12/pe0qMImSLYBIv1o4X1M8cce9I9tAcVwo.woff2","24322.151","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Font","175","140","7328","7328.487","11432","11432","11432","Fri, 29 Mar 2024 12:08:12 GMT","public, max-age=31536000","font/woff2","","200","HTTP/2","-1","-1","2599","2600","2600","2605","https://fonts.googleapis.com/css?family=Nunito%20Sans:200,300,400,600,700,800,900,200italic,300italic,400italic,600italic,700italic,800italic,900italic%7CPoppins:400,700,600,500&subset=latin&display=swap&ver=1674735361","","","parser","Highest","Highest","","1987","100","100","-1","-1","100","-1","-1","-1","-1","-1","1","5","","","","","","","31530344","Google","","7312","TLS 1.3","False","h2","4865","8081","","","7503","7328","7468","7468","7503","35","2599","7503","181","43","44","","","","","1","0","1","0","256","1","non_blocking","","","","Array",
"3","230330_DW_96","24322.99","127.0.0.1","https://mofa.gov.pk/wp-content/themes/citygov/webfonts/fa-solid-900.woff2","1","GET","mofa.gov.pk","/wp-content/themes/citygov/webfonts/fa-solid-900.woff2","24322.99","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Font","994","980","7345","7345.174","59572","59572","59572","","","font/woff2","","114","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/wp-content/themes/citygov/styles/fontawesome.css?ver=6.0.3","","","parser","Lowest","Lowest","","2170","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","7318","","","","","8081","","","8339","7345","8325","8325","8339","14","7345","8339","994","44","45","","","","","1","0","","","","","non_blocking","","","","",
"3","230330_DW_96","24322.161","127.0.0.1","https://fonts.gstatic.com/s/nunitosans/v12/pe03MImSLYBIv1o4X1M8cc8GBs5tU1ECVZl_.woff2","1","GET","fonts.gstatic.com","/s/nunitosans/v12/pe03MImSLYBIv1o4X1M8cc8GBs5tU1ECVZl_.woff2","24322.161","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Font","162","158","7350","7349.719","11244","11244","11244","Tue, 26 Mar 2024 23:20:07 GMT","public, max-age=31536000","font/woff2","","200","HTTP/2","-1","-1","-1","-1","-1","-1","https://fonts.googleapis.com/css?family=Nunito%20Sans:200,300,400,600,700,800,900,200italic,300italic,400italic,600italic,700italic,800italic,900italic%7CPoppins:400,700,600,500&subset=latin&display=swap&ver=1674735361","","","parser","Highest","Highest","","1999","100","100","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","31311459","Google","","7322","","","","","8081","","","7512","7350","7508","7508","7512","4","7350","7512","162","45","46","","","","","1","0","3","1","256","1","non_blocking","","","","",
"3","230330_DW_96","24322.93","127.0.0.1","https://mofa.gov.pk/wp-content/themes/citygov/webfonts/fa-brands-400.woff2","1","GET","mofa.gov.pk","/wp-content/themes/citygov/webfonts/fa-brands-400.woff2","24322.93","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Font","972","958","7351","7350.544","63376","63376","63376","","","font/woff2","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/wp-content/themes/citygov/styles/fontawesome.css?ver=6.0.3","","","parser","Lowest","Lowest","","2173","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","7325","","","","","8081","","","8323","7351","8309","8309","8323","14","7351","8323","972","46","47","","","","","1","0","","","","","non_blocking","","","","",
"3","230330_DW_96","24322.177","127.0.0.1","https://fonts.gstatic.com/s/poppins/v20/pxiByp8kv8JHgFVrLGT9Z1xlFd2JQEk.woff2","1","GET","fonts.gstatic.com","/s/poppins/v20/pxiByp8kv8JHgFVrLGT9Z1xlFd2JQEk.woff2","24322.177","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Font","192","186","7352","7352.424","7748","7748","7748","Fri, 29 Mar 2024 12:08:02 GMT","public, max-age=31536000","font/woff2","","200","HTTP/2","-1","-1","-1","-1","-1","-1","https://fonts.googleapis.com/css?family=Nunito%20Sans:200,300,400,600,700,800,900,200italic,300italic,400italic,600italic,700italic,800italic,900italic%7CPoppins:400,700,600,500&subset=latin&display=swap&ver=1674735361","","","parser","Highest","Highest","","1975","100","100","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","31530334","Google","","7332","","","","","8081","","","7544","7352","7538","7538","7544","6","7352","7544","192","47","48","","","","","1","0","5","3","256","1","non_blocking","","","","",
"3","230330_DW_96","24322.183","127.0.0.1","https://fonts.gstatic.com/s/poppins/v20/pxiByp8kv8JHgFVrLCz7Z1xlFd2JQEk.woff2","1","GET","fonts.gstatic.com","/s/poppins/v20/pxiByp8kv8JHgFVrLCz7Z1xlFd2JQEk.woff2","24322.183","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Font","165","160","7354","7353.52","7816","7816","7816","Fri, 29 Mar 2024 12:08:02 GMT","public, max-age=31536000","font/woff2","","200","HTTP/2","-1","-1","-1","-1","-1","-1","https://fonts.googleapis.com/css?family=Nunito%20Sans:200,300,400,600,700,800,900,200italic,300italic,400italic,600italic,700italic,800italic,900italic%7CPoppins:400,700,600,500&subset=latin&display=swap&ver=1674735361","","","parser","Highest","Highest","","1975","100","100","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","31530334","Google","","7337","","","","","8081","","","7519","7354","7514","7514","7519","5","7354","7519","165","48","49","","","","","1","0","7","5","256","1","non_blocking","","","","",
"3","230330_DW_96","24322.180","127.0.0.1","https://fonts.gstatic.com/s/poppins/v20/pxiByp8kv8JHgFVrLEj6Z1xlFd2JQEk.woff2","1","GET","fonts.gstatic.com","/s/poppins/v20/pxiByp8kv8JHgFVrLEj6Z1xlFd2JQEk.woff2","24322.180","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Font","180","170","7354","7354.5","8000","8000","8000","Tue, 26 Mar 2024 23:20:05 GMT","public, max-age=31536000","font/woff2","","200","HTTP/2","-1","-1","-1","-1","-1","-1","https://fonts.googleapis.com/css?family=Nunito%20Sans:200,300,400,600,700,800,900,200italic,300italic,400italic,600italic,700italic,800italic,900italic%7CPoppins:400,700,600,500&subset=latin&display=swap&ver=1674735361","","","parser","Highest","Highest","","1975","100","100","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","31311457","Google","","7339","","","","","8081","","","7534","7354","7524","7524","7534","10","7354","7534","180","49","50","","","","","1","0","9","7","256","1","non_blocking","","","","",
"3","230330_DW_96","24322.184","127.0.0.1","https://mofa.gov.pk/wp-content/uploads/2019/12/about-us-map-intro.png","1","GET","mofa.gov.pk","/wp-content/uploads/2019/12/about-us-map-intro.png","24322.184","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Image","2345","2323","7377","7376.625","79263","79263","79263","","","image/png","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/wp-content/themes/citygov/style.css?ver=6.0.3","","","parser","High","Low","","2221","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","79263","0","0","","","7370","","","","","8081","","","9722","7377","9700","9700","9722","22","7377","9722","2345","50","51","","","","","1","0","","","","","non_blocking","","","","",
"3","230330_DW_96","24322.85","127.0.0.1","https://mofa.gov.pk/wp-content/uploads/2019/10/Webp.net-resizeimage.png","1","GET","mofa.gov.pk","/wp-content/uploads/2019/10/Webp.net-resizeimage.png","24322.85","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Image","4900","4864","7384","7384.269","300135","300135","300135","","","image/png","","96","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/oic-resolutions/","757","","parser","High","Low","","2140","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","300135","0","0","","","7375","","","","","8081","","","12284","7384","12248","12248","12284","36","7384","12284","4900","51","52","","","","","1","0","","","","","","","","","",
"3","230330_DW_96","24322.86","127.0.0.1","https://mofa.gov.pk/wp-content/uploads/2019/11/SplitShire-8098-1800x1200.jpg","1","GET","mofa.gov.pk","/wp-content/uploads/2019/11/SplitShire-8098-1800x1200.jpg","24322.86","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Image","4659","4610","7388","7387.934","259110","259110","259110","","","image/jpeg","","106","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/oic-resolutions/","757","","parser","Low","Low","","2155","0","0","-1","-1","100","-1","-1","87","-1","-1","-1","-1","","","","","259110","31138","0","","","7380","","","","","8081","","","12047","7388","11998","11998","12047","49","7388","12047","4659","52","53","","","","","1","0","","","","","","","10","100","",
"3","230330_DW_96","24322.87","127.0.0.1","https://mofa.gov.pk/wp-content/uploads/2019/10/59A52A08-1692-449E-A8AC-01C8487B5FE0.png","1","GET","mofa.gov.pk","/wp-content/uploads/2019/10/59A52A08-1692-449E-A8AC-01C8487B5FE0.png","24322.87","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Image","1791","1777","7389","7389.253","46940","46940","46940","","","image/png","","86","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/oic-resolutions/","757","","parser","Low","Low","","2188","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","46940","0","0","","","7382","","","","","8081","","","9180","7389","9166","9166","9180","14","7389","9180","1791","53","54","","","","","1","0","","","","","","","","","",
"3","230330_DW_96","99999.99999.1","127.0.0.1","https://content-autofill.googleapis.com/v1/pages/ChRDaHJvbWUvOTIuMC40NTE1LjEzMRIQCRAdwfU-ONs5EgUNu1dWag==?alt=proto","1","","content-autofill.googleapis.com","/v1/pages/ChRDaHJvbWUvOTIuMC40NTE1LjEzMRIQCRAdwfU-ONs5EgUNu1dWag==?alt=proto","99999.99999.1","13023E5C33032552A1C9FC329291401F","","200","","220","211","7443","7443.064","36","36","16","","private,max-age=604800","text/plain","gzip","275","HTTP/2","-1","-1","7429","7431","7432","7440","","","","","Lowest","","","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","8","","","","","","","","","","7426","TLS 1.3","False","h2","4865","8081","","","7663","7443","7654","7654","7663","9","7429","7663","230","54","55","","","","","1","0","1","0","110","1","","","","","{'SETTINGS_MAX_FRAME_SIZE': 1048576, 'SETTINGS_MAX_CONCURRENT_STREAMS': 250, 'SETTINGS_MAX_HEADER_LIST_SIZE': 1048896, 'SETTINGS_INITIAL_WINDOW_SIZE': 1048576}",
"3","230330_DW_96","24322.193","127.0.0.1","https://mofa.gov.pk/wp-content/uploads/2020/04/logo.png","1","GET","mofa.gov.pk","/wp-content/uploads/2020/04/logo.png","24322.193","13023E5C33032552A1C9FC329291401F","https://mofa.gov.pk/oic-resolutions/","200","Other","810","796","12434","12433.782","15098","15098","15098","","","image/png","","96","http/1.1","-1","-1","-1","-1","-1","-1","","","","other","High","High","","979","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","15098","0","0","","","12424","","","","","8081","","","13244","12434","13230","13230","13244","14","12434","13244","810","55","56","","","","","1","0","","","","","","","","","",
"3","230330_H4_97","B6D05C460BC4A0E0032745E4D7612CCF","127.0.0.1","https://mofa.gov.pk/category/jammu-kashmir-dispute/","1","GET","mofa.gov.pk","/category/jammu-kashmir-dispute/","B6D05C460BC4A0E0032745E4D7612CCF","1D98F989A77AFB197BDEF1CD404D562D","https://mofa.gov.pk/category/jammu-kashmir-dispute/","200","Document","2785","2769","73","72.526","18567","18567","100423","","","text/html","gzip","23","http/1.1","-1","-1","49","54","54","67","","","","script","Highest","Highest","","2170","-1","-1","100","-1","100","-1","-1","-1","-1","-1","5","13","18567","0","","","","","","","","61","TLS 1.3","False","http/1.1","4865","8081","1","1","2858","73","2842","2842","2858","16","49","2858","2803","0","1","291","11","1","304","1","0","","","","","","","","","",
"3","230330_H4_97","25012.4","127.0.0.1","https://fonts.googleapis.com/css?family=Nunito%20Sans:200,300,400,600,700,800,900,200italic,300italic,400italic,600italic,700italic,800italic,900italic%7CPoppins:400,700,600,500&subset=latin&display=swap&ver=1674735361","1","GET","fonts.googleapis.com","/css?family=Nunito%20Sans:200,300,400,600,700,800,900,200italic,300italic,400italic,600italic,700italic,800italic,900italic%7CPoppins:400,700,600,500&subset=latin&display=swap&ver=1674735361","25012.4","1D98F989A77AFB197BDEF1CD404D562D","https://mofa.gov.pk/category/jammu-kashmir-dispute/","200","Stylesheet","221","216","3082","3082.391","1255","1255","29379","Thu, 30 Mar 2023 13:43:12 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","35","HTTP/2","2988","2988","3035","3037","3037","3050","https://mofa.gov.pk/category/jammu-kashmir-dispute/","129","","parser","Highest","Highest","","2335","50","100","100","-1","100","-1","-1","-1","-1","0","2","13","1255","0","","","","","86400","Google","","3032","TLS 1.3","False","h2","4865","8081","","","3303","3082","3298","3298","3303","5","3035","3303","236","1","2","","","","","1","0","1","0","256","1","non_blocking","","","","Array",
"3","230330_H4_97","25012.6","127.0.0.1","https://mofa.gov.pk/wp-includes/css/dist/block-library/style.min.css?ver=6.0.3","1","GET","mofa.gov.pk","/wp-includes/css/dist/block-library/style.min.css?ver=6.0.3","25012.6","1D98F989A77AFB197BDEF1CD404D562D","https://mofa.gov.pk/category/jammu-kashmir-dispute/","200","Stylesheet","269","264","3090","3090.382","11681","11681","88932","","","text/css","gzip","23","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/category/jammu-kashmir-dispute/","105","","parser","Highest","Highest","","2068","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","11681","0","","","","","0","","","3068","","","","","8081","","","3359","3090","3354","3354","3359","5","3090","3359","269","2","3","","","","","1","0","","","","","blocking","","","","",
"3","230330_H4_97","25012.5","127.0.0.1","https://cdnjs.cloudflare.com/ajax/libs/chosen/1.8.7/chosen.css","1","GET","cdnjs.cloudflare.com","/ajax/libs/chosen/1.8.7/chosen.css","25012.5","1D98F989A77AFB197BDEF1CD404D562D","https://mofa.gov.pk/category/jammu-kashmir-dispute/","200","Stylesheet","153","115","3105","3105.301","2469","2469","12188","Tue, 19 Mar 2024 13:43:12 GMT","public, max-age=30672000","text/css","gzip","42","HTTP/2","3007","3007","3056","3060","3062","3077","https://mofa.gov.pk/category/jammu-kashmir-dispute/","77","","parser","Highest","Highest","","1951","100","100","100","-1","100","-1","-1","-1","-1","0","4","15","2469","0","","","","","30668493","Cloudflare","","3052","TLS 1.3","False","h2","4865","8081","","","3258","3105","3220","3220","3258","38","3056","3258","172","3","4","","","","","1","0","1","0","256","1","blocking","","","","Array",
"3","230330_H4_97","25012.7","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/redux-framework/redux-core/assets/css/extendify-utilities.css?ver=4.4.0","1","GET","mofa.gov.pk","/wp-content/plugins/redux-framework/redux-core/assets/css/extendify-utilities.css?ver=4.4.0","25012.7","1D98F989A77AFB197BDEF1CD404D562D","https://mofa.gov.pk/category/jammu-kashmir-dispute/","200","Stylesheet","550","544","3110","3109.726","5880","5880","53435","","","text/css","gzip","25","http/1.1","-1","-1","52","56","56","70","https://mofa.gov.pk/category/jammu-kashmir-dispute/","109","","parser","Highest","Highest","","2164","0","0","100","-1","100","-1","-1","-1","-1","-1","4","14","5880","0","","","","","0","","","3085","TLS 1.3","False","http/1.1","4865","8081","","","3660","3110","3654","3654","3660","6","52","3660","568","4","5","","","","","1","0","","","","","blocking","","","","",
"3","230330_H4_97","25012.8","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/custom-twitter-feeds/css/ctf-styles.min.css?ver=2.0.6","1","GET","mofa.gov.pk","/wp-content/plugins/custom-twitter-feeds/css/ctf-styles.min.css?ver=2.0.6","25012.8","1D98F989A77AFB197BDEF1CD404D562D","https://mofa.gov.pk/category/jammu-kashmir-dispute/","200","Stylesheet","793","787","3184","3184.354","3113","3113","17382","","","text/css","gzip","74","http/1.1","3039","3039","3111","3112","3112","3120","https://mofa.gov.pk/category/jammu-kashmir-dispute/","110","","parser","Highest","Highest","","2110","0","0","100","-1","100","-1","-1","-1","-1","0","1","8","3113","0","","","","","0","","","3094","TLS 1.3","True","http/1.1","4865","8081","","","3977","3184","3971","3971","3977","6","3111","3977","802","5","6","","","","","1","0","","","","","blocking","","","","",
