"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpuTime","run","cached","renderBlocking","cpu.FunctionCall","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","jpeg_scan_count","score_progressive_jpeg","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","initiator_function","http2_server_settings",
"3","230330_A2_G5","1032.43","127.0.0.1","http://cms.ndma.gov.pk/public/assets/css/theme.css","0","GET","cms.ndma.gov.pk","/public/assets/css/theme.css","1032.43","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Stylesheet","239","226","2006","2005.531","7083","7083","35421","","","text/css","gzip","43","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/public/assets/css/master.css","","","parser","Highest","Highest","","2947","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","7083","0","","","","","0","","","1253","8080","","","2245","2006","2232","2232","2245","13","2006","2245","239","13","14","","","","1","0","blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.44","127.0.0.1","http://cms.ndma.gov.pk/public/assets/css/responsive.css","0","GET","cms.ndma.gov.pk","/public/assets/css/responsive.css","1032.44","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Stylesheet","307","303","2010","2010.324","1409","1409","4857","","","text/css","gzip","67","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/public/assets/css/master.css","","","parser","Highest","Highest","","2962","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1409","0","","","","","0","","","1259","8080","","","2317","2010","2313","2313","2317","4","2010","2317","307","14","15","","","","1","0","blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.45","127.0.0.1","http://cms.ndma.gov.pk/public/assets/css/animate.css","0","GET","cms.ndma.gov.pk","/public/assets/css/animate.css","1032.45","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Stylesheet","437","433","2014","2014.464","4241","4241","72159","","","text/css","gzip","23","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/public/assets/css/master.css","","","parser","Highest","Highest","","2953","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","4241","0","","","","","0","","","1262","8080","","","2451","2014","2447","2447","2451","4","2014","2451","437","15","16","","","","1","0","blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.46","127.0.0.1","http://cms.ndma.gov.pk/public/assets/css/color.css","0","GET","cms.ndma.gov.pk","/public/assets/css/color.css","1032.46","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Stylesheet","601","594","2019","2019.242","1138","1138","4243","","","text/css","gzip","55","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/public/assets/css/master.css","","","parser","Highest","Highest","","2947","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1138","0","","","","","0","","","1267","8080","","","2620","2019","2613","2613","2620","7","2019","2620","601","16","17","","","","1","0","blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.49","127.0.0.1","http://cms.ndma.gov.pk/public/assets/fonts/flaticon/flaticon.css","0","GET","cms.ndma.gov.pk","/public/assets/fonts/flaticon/flaticon.css","1032.49","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Stylesheet","672","669","2021","2020.804","306","306","802","","","text/css","gzip","49","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/public/assets/css/master.css","","","parser","Highest","Highest","","2989","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","306","0","","","","","0","","","1278","8080","","","2693","2021","2690","2690","2693","3","2021","2693","672","17","18","","","","1","0","blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.50","127.0.0.1","http://cms.ndma.gov.pk/public/assets/assets/loader/css/loader.css","0","GET","cms.ndma.gov.pk","/public/assets/assets/loader/css/loader.css","1032.50","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Stylesheet","542","535","2253","2252.969","1295","1295","5415","","","text/css","gzip","43","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/public/assets/css/master.css","","","parser","Highest","Highest","","2992","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1295","0","","","","","0","","","1285","8080","","","2795","2253","2788","2788","2795","7","2253","2795","542","18","19","","","","1","0","blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.51","127.0.0.1","http://cms.ndma.gov.pk/public/assets/assets/owl-carousel/owl.carousel.css","0","GET","cms.ndma.gov.pk","/public/assets/assets/owl-carousel/owl.carousel.css","1032.51","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Stylesheet","333","325","2329","2329.061","536","536","1547","","","text/css","gzip","67","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/public/assets/css/master.css","","","parser","Highest","Highest","","3016","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","536","0","","","","","0","","","1287","8080","","","2662","2329","2654","2654","2662","8","2329","2662","333","19","20","","","","1","0","blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.52","127.0.0.1","http://cms.ndma.gov.pk/public/assets/assets/owl-carousel/owl.theme.css","0","GET","cms.ndma.gov.pk","/public/assets/assets/owl-carousel/owl.theme.css","1032.52","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Stylesheet","542","538","2390","2389.647","619","619","1618","","","text/css","gzip","25","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/public/assets/css/master.css","","","parser","Highest","Highest","","3007","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","619","0","","","","","0","","","1293","8080","","","2932","2390","2928","2928","2932","4","2390","2932","542","20","21","","","","1","0","blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.53","127.0.0.1","http://cms.ndma.gov.pk/public/assets/assets/isotope/isotope.css","0","GET","cms.ndma.gov.pk","/public/assets/assets/isotope/isotope.css","1032.53","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Stylesheet","381","377","2456","2456.413","923","923","4133","","","text/css","gzip","23","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/public/assets/css/master.css","","","parser","Highest","Highest","","2986","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","923","0","","","","","0","","","1296","8080","","","2837","2456","2833","2833","2837","4","2456","2837","381","21","22","","","","1","0","blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.11","127.0.0.1","http://cms.ndma.gov.pk/public/assets/js/waypoints.min.js","0","GET","cms.ndma.gov.pk","/public/assets/js/waypoints.min.js","1032.11","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Script","240","236","2630","2630.167","2632","2632","8059","","","application/javascript","gzip","55","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","579","","parser","High","High","","3106","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2632","0","","","","","0","","","947","8080","","","2870","2630","2866","2866","2870","4","2630","2870","240","22","23","4","3","7","1","0","in_body_parser_blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.12","127.0.0.1","http://cms.ndma.gov.pk/public/assets/js/jquery.easypiechart.min.js","0","GET","cms.ndma.gov.pk","/public/assets/js/jquery.easypiechart.min.js","1032.12","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Script","221","217","2671","2671.056","1698","1698","3998","","","application/javascript","gzip","67","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","580","","parser","High","High","","3136","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1698","0","","","","","0","","","950","8080","","","2892","2671","2888","2888","2892","4","2671","2892","221","23","24","2","1","3","1","0","in_body_parser_blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.13","127.0.0.1","http://cms.ndma.gov.pk/public/assets/assets/loader/js/classie.js","0","GET","cms.ndma.gov.pk","/public/assets/assets/loader/js/classie.js","1032.13","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Script","305","302","2698","2698.258","690","690","1915","","","application/javascript","gzip","49","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","582","","parser","High","High","","3130","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","690","0","","","","","0","","","959","8080","","","3003","2698","3000","3000","3003","3","2698","3003","305","24","25","1","1","2","1","0","in_body_parser_blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.14","127.0.0.1","http://cms.ndma.gov.pk/public/assets/assets/loader/js/pathLoader.js","0","GET","cms.ndma.gov.pk","/public/assets/assets/loader/js/pathLoader.js","1032.14","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Script","405","399","2805","2804.993","497","497","1063","","","application/javascript","gzip","43","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","583","","parser","High","High","","3139","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","497","0","","","","","0","","","961","8080","","","3210","2805","3204","3204","3210","6","2805","3210","405","25","26","1","0","1","1","0","in_body_parser_blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.15","127.0.0.1","http://cms.ndma.gov.pk/public/assets/assets/loader/js/main.js","0","GET","cms.ndma.gov.pk","/public/assets/assets/loader/js/main.js","1032.15","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Script","216","214","2844","2843.555","880","880","2423","","","application/javascript","gzip","23","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","584","","parser","High","High","","3121","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","880","0","","","","","0","","","962","8080","","","3060","2844","3058","3058","3060","2","2844","3060","216","26","27","2","1","3","1","0","in_body_parser_blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.16","127.0.0.1","http://cms.ndma.gov.pk/public/assets/js/classie.js","0","GET","cms.ndma.gov.pk","/public/assets/js/classie.js","1032.16","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Script","232","228","2875","2874.903","327","327","638","","","application/javascript","gzip","55","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","585","","parser","High","High","","3088","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","327","0","","","","","0","","","963","8080","","","3107","2875","3103","3103","3107","4","2875","3107","232","27","28","0","0","1","1","0","in_body_parser_blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.17","127.0.0.1","http://cms.ndma.gov.pk/public/assets/assets/switcher/js/switcher.js","0","GET","cms.ndma.gov.pk","/public/assets/assets/switcher/js/switcher.js","1032.17","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Script","231","228","2896","2896.429","849","849","2003","","","application/javascript","gzip","67","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","587","","parser","High","High","","3139","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","849","0","","","","","0","","","965","8080","","","3127","2896","3124","3124","3127","3","2896","3127","231","28","29","2","1","3","1","0","in_body_parser_blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.18","127.0.0.1","http://cms.ndma.gov.pk/public/assets/assets/owl-carousel/owl.carousel.min.js","0","GET","cms.ndma.gov.pk","/public/assets/assets/owl-carousel/owl.carousel.min.js","1032.18","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Script","415","400","2942","2941.996","6492","6492","23936","","","application/javascript","gzip","25","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","589","","parser","High","High","","3166","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","6492","0","","","","","0","","","967","8080","","","3357","2942","3342","3342","3357","15","2942","3357","415","29","30","13","11","24","1","0","in_body_parser_blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.19","127.0.0.1","http://cms.ndma.gov.pk/public/assets/assets/isotope/jquery.isotope.min.js","0","GET","cms.ndma.gov.pk","/public/assets/assets/isotope/jquery.isotope.min.js","1032.19","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Script","322","313","3008","3007.593","5062","5062","16045","","","application/javascript","gzip","49","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","590","","parser","High","High","","3157","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","5062","0","","","","","0","","","968","8080","","","3330","3008","3321","3321","3330","9","3008","3330","322","30","31","26","7","33","1","0","in_body_parser_blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.20","127.0.0.1","http://cms.ndma.gov.pk/public/assets/js/jquery.smooth-scroll.js","0","GET","cms.ndma.gov.pk","/public/assets/js/jquery.smooth-scroll.js","1032.20","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Script","230","224","3063","3063.375","2318","2318","7872","","","application/javascript","gzip","23","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","592","","parser","High","High","","3127","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2318","0","","","","","0","","","970","8080","","","3293","3063","3287","3287","3293","6","3063","3293","230","31","32","4","3","7","1","0","in_body_parser_blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.21","127.0.0.1","http://cms.ndma.gov.pk/public/assets/js/wow.min.js","0","GET","cms.ndma.gov.pk","/public/assets/js/wow.min.js","1032.21","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Script","242","235","3112","3112.23","2705","2705","8183","","","application/javascript","gzip","55","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","593","","parser","High","High","","3088","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2705","0","","","","","0","","","971","8080","","","3354","3112","3347","3347","3354","7","3112","3354","242","32","33","4","3","54","1","0","in_body_parser_blocking","47","","","","","","","","","","","","",
"3","230330_A2_G5","1032.22","127.0.0.1","http://cms.ndma.gov.pk/public/assets/js/jquery.placeholder.min.js","0","GET","cms.ndma.gov.pk","/public/assets/js/jquery.placeholder.min.js","1032.22","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Script","224","222","3133","3132.66","1162","1162","2724","","","application/javascript","gzip","67","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","594","","parser","High","High","","3133","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1162","0","","","","","0","","","972","8080","","","3357","3133","3355","3355","3357","2","3133","3357","224","33","34","2","1","3","1","0","in_body_parser_blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.23","127.0.0.1","http://cms.ndma.gov.pk/public/assets/js/theme.js","0","GET","cms.ndma.gov.pk","/public/assets/js/theme.js","1032.23","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Script","455","452","3217","3217.07","1932","1932","6301","","","application/javascript","gzip","43","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","595","","parser","High","High","","3082","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1932","0","","","","","0","","","974","8080","","","3672","3217","3669","3669","3672","3","3217","3672","455","34","35","36","8","44","1","0","in_body_parser_blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.24","127.0.0.1","http://cms.ndma.gov.pk/public/assets/lightBox/js/lightbox.min.js","0","GET","cms.ndma.gov.pk","/public/assets/lightBox/js/lightbox.min.js","1032.24","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Script","331","326","3331","3330.834","2905","2905","9418","","","application/javascript","gzip","23","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","596","","parser","High","High","","3130","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2905","0","","","","","0","","","976","8080","","","3662","3331","3657","3657","3662","5","3331","3662","331","35","36","6","5","11","1","0","in_body_parser_blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.25","127.0.0.1","http://cms.ndma.gov.pk/public/assets/common/modalscript.js","0","GET","cms.ndma.gov.pk","/public/assets/common/modalscript.js","1032.25","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Script","352","349","3335","3335.398","94","94","76","","","application/javascript","gzip","49","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","597","","parser","High","High","","3112","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","94","0","","","","","0","","","978","8080","","","3687","3335","3684","3684","3687","3","3335","3687","352","36","37","0","0","1","1","0","in_body_parser_blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.29","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/settings/January2022/LMd5D8oVEDCq2Hn3At3f.png","0","GET","cms.ndma.gov.pk","/storage/app/public/settings/January2022/LMd5D8oVEDCq2Hn3At3f.png","1032.29","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Image","560","540","3368","3368.254","29312","29312","29312","","","image/png","","25","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","582","","parser","High","Low","","3382","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","29312","0","0","","","3268","8080","","","3928","3368","3908","3908","3928","20","3368","3928","560","37","38","","","","1","0","","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.30","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/ticker/news.gif","0","GET","cms.ndma.gov.pk","/storage/app/public/ticker/news.gif","1032.30","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Image","871","846","3369","3369.319","38072","38072","38072","","","image/gif","","67","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","582","","parser","High","Low","","3292","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","38072","0","0","","","3270","8080","","","4240","3369","4215","4215","4240","25","3369","4240","871","38","39","","","","1","0","","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.34","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/settings/July2020/O8ZCOi3M3Le10WRN7WsD.png","0","GET","cms.ndma.gov.pk","/storage/app/public/settings/July2020/O8ZCOi3M3Le10WRN7WsD.png","1032.34","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Image","733","728","3370","3370.213","27191","27191","27191","","","image/png","","55","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","582","","parser","Low","Low","","3373","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","27191","0","0","","","3273","8080","","","4103","3370","4098","4098","4103","5","3370","4103","733","39","40","","","","1","0","","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.37","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/settings/August2020/Haq169JiX3KMM1R0gfE9.png","0","GET","cms.ndma.gov.pk","/storage/app/public/settings/August2020/Haq169JiX3KMM1R0gfE9.png","1032.37","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Image","1729","1666","3691","3690.767","315806","315806","315806","","","image/png","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","582","","parser","Low","Low","","3379","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","315806","0","0","","","3304","8080","","","5420","3691","5357","5357","5420","63","3691","5420","1729","40","41","","","","1","0","","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.38","127.0.0.1","http://cms.ndma.gov.pk/news/counter.gif","0","GET","cms.ndma.gov.pk","/news/counter.gif","1032.38","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Image","834","818","3719","3719.072","4567","4567","22468","","no-cache, private","text/html","gzip","49","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","582","","parser","Low","Low","","3238","-1","-1","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","3305","8080","","","4553","3719","4537","4537","4553","16","3719","4553","834","41","42","","","","1","0","","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.141","127.0.0.1","http://cms.ndma.gov.pk/public/assets/img/footer-bg.png","0","GET","cms.ndma.gov.pk","/public/assets/img/footer-bg.png","1032.141","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Image","462","452","3720","3720.158","35672","35672","35672","","","image/png","","43","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/public/assets/css/theme.css","","","parser","Low","Low","","3094","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","35672","0","0","","","3307","8080","","","4182","3720","4172","4172","4182","10","3720","4182","462","42","43","","","","1","0","non_blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.63","127.0.0.1","http://cms.ndma.gov.pk/public/assets/fonts/fontawesome-webfont93e3.woff2?v=4.4.0","0","GET","cms.ndma.gov.pk","/public/assets/fonts/fontawesome-webfont93e3.woff2?v=4.4.0","1032.63","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Font","650","642","3945","3945.137","64464","64464","64464","","","font/woff2","","25","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/public/assets/css/font-awesome.min.css","","","parser","Lowest","Lowest","","3124","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","3167","8080","","","4595","3945","4587","4587","4595","8","3945","4595","650","43","44","","","","1","0","non_blocking","","","","","","","","","","","","","",
"3","230330_A2_G5","1032.169","127.0.0.1","http://cms.ndma.gov.pk/public/favicon1.ico","0","GET","cms.ndma.gov.pk","/public/favicon1.ico","1032.169","D55FD860E48B26ADC24739778492D1A5","http://cms.ndma.gov.pk/news/january-19-2023-islamabad-ndma-held-an-interactive-session-with-humanitarian-partners","200","Other","607","603","5510","5509.742","883","883","1150","","","image/x-icon","gzip","23","http/1.1","-1","-1","-1","-1","-1","-1","","","","other","High","High","","3247","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","883","0","","","","","0","","","5504","8080","","","6117","5510","6113","6113","6117","4","5510","6117","607","44","45","","","","1","0","","","","","","","","","","","","","","",
