"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","renderBlocking","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings","cpu.EvaluateScript","cpu.v8.compile","cpuTime","cpu.FunctionCall",
"3","230331_W6_9A","4661.131","127.0.0.1","https://connect.facebook.net/en_GB/sdk.js?hash=b7993e05571c255cfdfe08c53a38e10e","1","GET","connect.facebook.net","/en_GB/sdk.js?hash=b7993e05571c255cfdfe08c53a38e10e","4661.131","3459EBCBF2978A1640E0C6E4F73C83CD","http://www.mofept.gov.pk/ProjectDetail/ZDZjYzY3ZDAtZTQ2OS00NGRhLTliNmItMzJmMzdiYTY3ZDE0","200","Script","552","520","5779","5778.736","88585","88585","313263","Sat, 30 Mar 2024 03:29:08 GMT","public,max-age=31536000,stale-while-revalidate=3600,immutable","application/x-javascript","gzip","185","HTTP/2","-1","-1","-1","-1","-1","-1","https://connect.facebook.net/en_GB/sdk.js","21","1011","script","Low","Low","","1876","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","88585","0","","","","","31536000","Facebook","","5777","8081","","","6331","5779","6299","6299","6331","32","5779","6331","552","42","43","1","0","non_blocking","3","0","147","1","","","","","","","_","","166","116","308","27",
"3","230331_W6_9A","4661.120","127.0.0.1","http://www.mofept.gov.pk/images/1.png","0","GET","www.mofept.gov.pk","/images/1.png","4661.120","3459EBCBF2978A1640E0C6E4F73C83CD","http://www.mofept.gov.pk/ProjectDetail/ZDZjYzY3ZDAtZTQ2OS00NGRhLTliNmItMzJmMzdiYTY3ZDE0","200","Image","1608","1597","6162","6162.374","64866","64866","64866","","","image/png","","25","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Content/css/style-main.css","","","parser","High","Low","","1684","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","64866","0","0","","","5695","8080","","","7770","6162","7759","7759","7770","11","6162","7770","1608","43","44","1","0","non_blocking","","","","","","","","","","","","","","","","",
"3","230331_W6_9A","4895.2","127.0.0.1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","1","GET","maps.googleapis.com","/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","4895.2","F6170EC9C99DFA62B19DE6EE50CB7739","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","200","Script","502","459","6649","6648.918","57676","57676","176355","Fri, 31 Mar 2023 03:39:00 GMT","public, max-age=1800","text/javascript","gzip","173","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","94","","parser","Low","Low","","2077","0","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","57676","0","","","","","11","Google","","6645","","","","7151","6649","7108","7108","7151","43","6649","7151","502","44","45","1","0","potentially_blocking","3","","","","","","","","","","","","","","","",
"3","230331_W6_9A","4661.61","127.0.0.1","http://www.mofept.gov.pk/SiteImage/Misc/images/image-20200122164502-4.png","0","GET","www.mofept.gov.pk","/SiteImage/Misc/images/image-20200122164502-4.png","4661.61","3459EBCBF2978A1640E0C6E4F73C83CD","http://www.mofept.gov.pk/ProjectDetail/ZDZjYzY3ZDAtZTQ2OS00NGRhLTliNmItMzJmMzdiYTY3ZDE0","200","Image","1860","1834","6794","6793.72","228712","228712","228712","","","image/png","","65","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/ProjectDetail/ZDZjYzY3ZDAtZTQ2OS00NGRhLTliNmItMzJmMzdiYTY3ZDE0","594","","parser","Low","Low","","1792","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","228712","0","0","","","5689","8080","","","8654","6794","8628","8628","8654","26","6794","8654","1860","45","46","1","0","","","","","","","","","","","","","","","","","",
"3","230331_W6_9A","4661.62","127.0.0.1","http://www.mofept.gov.pk/SiteImage/Misc/images/image-20200122164502-5.png","0","GET","www.mofept.gov.pk","/SiteImage/Misc/images/image-20200122164502-5.png","4661.62","3459EBCBF2978A1640E0C6E4F73C83CD","http://www.mofept.gov.pk/ProjectDetail/ZDZjYzY3ZDAtZTQ2OS00NGRhLTliNmItMzJmMzdiYTY3ZDE0","200","Image","1558","1534","7079","7079.179","263517","263517","263517","","","image/png","","53","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/ProjectDetail/ZDZjYzY3ZDAtZTQ2OS00NGRhLTliNmItMzJmMzdiYTY3ZDE0","594","","parser","Low","Low","","1792","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","263517","0","0","","","5690","8080","","","8637","7079","8613","8613","8637","24","7079","8637","1558","46","47","1","0","","","","","","","","","","","","","","","","","",
"3","230331_W6_9A","4895.4","127.0.0.1","https://maps.googleapis.com/maps/api/mapsjs/gen_204?csp_test=true","1","GET","maps.googleapis.com","/maps/api/mapsjs/gen_204?csp_test=true","4895.4","F6170EC9C99DFA62B19DE6EE50CB7739","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","200","XHR","821","818","7411","7411.128","23","23","3","","private","application/json","gzip","293","HTTP/2","7279","7279","7385","7388","7391","7402","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","364","504","script","High","High","","1933","0","100","100","-1","100","-1","-1","-1","-1","0","3","11","23","0","","","","","0","Google","","7376","8081","","","8232","7411","8229","8229","8232","3","7385","8232","835","47","48","1","0","","1","0","220","1","TLS 1.3","False","h2","4865","","","_.n.send","Array","","","","",
"3","230331_W6_9A","4895.5","127.0.0.1","https://maps.gstatic.com/maps-api-v3/embed/js/52/6/init_embed.js","1","GET","maps.gstatic.com","/maps-api-v3/embed/js/52/6/init_embed.js","4895.5","F6170EC9C99DFA62B19DE6EE50CB7739","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","200","Script","1044","994","7425","7424.937","231190","231190","231190","Thu, 28 Mar 2024 19:33:46 GMT","public, max-age=31536000","text/javascript","","299","HTTP/2","7346","7346","7406","7407","7408","7419","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","91","22","script","Low","Low","","1840","100","100","30","-1","100","-1","-1","-1","-1","0","1","11","231190","160318","","","","","31420496","Google","","7396","8081","","","8469","7425","8419","8419","8469","50","7406","8469","1056","48","49","1","0","non_blocking","1","0","147","1","TLS 1.3","False","h2","4865","","","onApiLoad","Array","","","","",
"3","230331_W6_9A","99999.99999.1","","https://content-autofill.googleapis.com/v1/pages/ChRDaHJvbWUvOTIuMC40NTE1LjEzMRIlCXZpnHJ0l4W3EgUNlFT6zxIFDYOoWz0SBQ1JQK9JEgUNxmiw_A==?alt=proto","1","","content-autofill.googleapis.com","/v1/pages/ChRDaHJvbWUvOTIuMC40NTE1LjEzMRIlCXZpnHJ0l4W3EgUNlFT6zxIFDYOoWz0SBQ1JQK9JEgUNxmiw_A==?alt=proto","99999.99999.1","3459EBCBF2978A1640E0C6E4F73C83CD","","200","","434","433","8284","8283.881","79","79","68","","private,max-age=604800","text/plain","gzip","","HTTP/2","-1","-1","-1","-1","-1","-1","","","","","Lowest","","","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","8280","","","","8718","8284","8717","8717","8718","1","8284","8718","434","49","50","1","0","","3","","","","","","","","","","","","","","","",
"3","230331_W6_9A","33A92355A48E4997B8CD454920BCBAA0","127.0.0.1","https://platform.twitter.com/widgets/widget_iframe.2b2d73daf636805223fb11d48f3e94f7.html?origin=http%3A%2F%2Fwww.mofept.gov.pk","1","GET","platform.twitter.com","/widgets/widget_iframe.2b2d73daf636805223fb11d48f3e94f7.html?origin=http%3A%2F%2Fwww.mofept.gov.pk","33A92355A48E4997B8CD454920BCBAA0","6BDCF2A60142AF5012544CE2844F69E7","https://platform.twitter.com/widgets/widget_iframe.2b2d73daf636805223fb11d48f3e94f7.html?origin=http%3A%2F%2Fwww.mofept.gov.pk","200","Document","541","517","8339","8339.179","105759","105759","329079","","public, max-age=315360000","text/html","gzip","312","http/1.1","-1","-1","8301","8303","8303","8338","http://www.mofept.gov.pk/ProjectDetail/ZDZjYzY3ZDAtZTQ2OS00NGRhLTliNmItMzJmMzdiYTY3ZDE0","0","","parser","Highest","Highest","","2389","-1","100","100","-1","100","-1","-1","-1","-1","-1","2","35","105759","0","","","","","","Edgecast","","8295","8081","","","8880","8339","8856","8856","8880","24","8301","8880","578","50","51","1","0","","","","","","TLS 1.3","False","http/1.1","4865","","","","","","","","",
"3","230331_W6_9A","4895.6","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/common.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/common.js","4895.6","F6170EC9C99DFA62B19DE6EE50CB7739","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","200","Script","718","663","8604","8603.627","276848","276848","276848","Wed, 27 Mar 2024 11:30:19 GMT","public, max-age=31536000","text/javascript","","173","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1831","100","100","28","-1","100","-1","-1","-1","-1","-1","-1","-1","276848","198629","","","","","31305088","Google","","8599","8081","","","9322","8604","9267","9267","9322","55","8604","9322","718","51","52","1","0","non_blocking","5","0","147","1","","","","","","","mba","","","","","",
"3","230331_W6_9A","4895.7","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/util.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/util.js","4895.7","F6170EC9C99DFA62B19DE6EE50CB7739","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","200","Script","978","953","8606","8606.403","165445","165445","165445","Wed, 27 Mar 2024 11:30:19 GMT","public, max-age=31536000","text/javascript","","173","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1825","100","100","36","-1","100","-1","-1","-1","-1","-1","-1","-1","165445","105329","","","","","31305088","Google","","8602","8081","","","9584","8606","9559","9559","9584","25","8606","9584","978","52","53","1","0","non_blocking","7","5","147","1","","","","","","","mba","","","","","",
"3","230331_W6_9A","4895.8","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/map.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/map.js","4895.8","F6170EC9C99DFA62B19DE6EE50CB7739","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","200","Script","1101","1080","8633","8632.792","77258","77258","77258","Thu, 28 Mar 2024 19:35:46 GMT","public, max-age=31536000","text/javascript","","173","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1822","100","100","35","-1","100","-1","-1","-1","-1","-1","-1","-1","77258","49849","","","","","31420615","Google","","8623","8081","","","9734","8633","9713","9713","9734","21","8633","9734","1101","53","54","1","0","non_blocking","9","7","147","1","","","","","","","mba","","","","","",
"3","230331_W6_9A","4895.9","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/overlay.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/overlay.js","4895.9","F6170EC9C99DFA62B19DE6EE50CB7739","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","200","Script","1009","1006","8722","8722.014","3548","3548","3548","Wed, 27 Mar 2024 11:30:19 GMT","public, max-age=31536000","text/javascript","","173","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1834","100","100","38","-1","100","-1","-1","-1","-1","-1","-1","-1","3548","2169","","","","","31305088","Google","","8719","8081","","","9731","8722","9728","9728","9731","3","8722","9731","1009","54","55","1","0","non_blocking","11","9","147","1","","","","","","","mba","","","","","",
"3","230331_W6_9A","4895.11","127.0.0.1","https://maps.googleapis.com/maps/api/js/StaticMapService.GetMapImage?1m2&1i11794916&2i6716535&2e1&3u16&4m2&1u329&2u320&5m6&1e0&5sen&6sus&10b1&12b1&14i1379903&client=google-maps-embed&token=55215","1","GET","maps.googleapis.com","/maps/api/js/StaticMapService.GetMapImage?1m2&1i11794916&2i6716535&2e1&3u16&4m2&1u329&2u320&5m6&1e0&5sen&6sus&10b1&12b1&14i1379903&client=google-maps-embed&token=55215","4895.11","F6170EC9C99DFA62B19DE6EE50CB7739","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","200","Image","1012","1008","8744","8743.586","18778","18778","18778","Sat, 01 Apr 2023 03:38:04 GMT","public, max-age=86400","image/png","","173","HTTP/2","-1","-1","-1","-1","-1","-1","","","","other","Low","Low","","2410","50","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","18778","0","86353","Google","","8742","8081","","","9756","8744","9752","9752","9756","4","8744","9756","1012","55","56","1","0","","13","11","147","1","","","","","","","","","","","","",
"3","230331_W6_9A","4895.12","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/onion.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/onion.js","4895.12","F6170EC9C99DFA62B19DE6EE50CB7739","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","200","Script","1057","1052","8750","8750.156","26962","26962","26962","Thu, 28 Mar 2024 19:35:55 GMT","public, max-age=31536000","text/javascript","","173","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1828","100","100","36","-1","100","-1","-1","-1","-1","-1","-1","-1","26962","17161","","","","","31420624","Google","","8748","8081","","","9807","8750","9802","9802","9807","5","8750","9807","1057","56","57","1","0","non_blocking","15","13","147","1","","","","","","","mba","","","","","",
"3","230331_W6_9A","4895.13","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/search_impl.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/search_impl.js","4895.13","F6170EC9C99DFA62B19DE6EE50CB7739","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","200","Script","1059","1056","8756","8755.662","2789","2789","2789","Thu, 28 Mar 2024 20:38:03 GMT","public, max-age=31536000","text/javascript","","173","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1846","100","100","49","-1","100","-1","-1","-1","-1","-1","-1","-1","2789","1416","","","","","31424352","Google","","8752","8081","","","9815","8756","9812","9812","9815","3","8756","9815","1059","57","58","1","0","non_blocking","17","15","147","1","","","","","","","mba","","","","","",
"3","230331_W6_9A","4945.2","127.0.0.1","https://syndication.twitter.com/settings?session_id=cf71783efb721b1fd2bff5b14cacdea3e3275d8e","1","GET","syndication.twitter.com","/settings?session_id=cf71783efb721b1fd2bff5b14cacdea3e3275d8e","4945.2","6BDCF2A60142AF5012544CE2844F69E7","https://platform.twitter.com/widgets/widget_iframe.2b2d73daf636805223fb11d48f3e94f7.html?origin=http%3A%2F%2Fwww.mofept.gov.pk","200","Fetch","409","403","9196","9195.956","284","284","664","","must-revalidate, max-age=600","application/json","gzip","346","HTTP/2","9073","9073","9177","9180","9180","9190","https://platform.twitter.com/widgets/widget_iframe.2b2d73daf636805223fb11d48f3e94f7.html?origin=http%3A%2F%2Fwww.mofept.gov.pk","87","255693","script","High","High","","2047","0","0","100","-1","100","-1","-1","-1","-1","0","3","10","284","0","","","","","600","","","9173","8081","","","9605","9196","9599","9599","9605","6","9177","9605","422","58","59","1","0","","1","0","220","1","TLS 1.3","False","h2","4865","","","request","Array","","","","",
"3","230331_W6_9A","4661.138","127.0.0.1","http://www.mofept.gov.pk/images/favicon.png","0","GET","www.mofept.gov.pk","/images/favicon.png","4661.138","3459EBCBF2978A1640E0C6E4F73C83CD","http://www.mofept.gov.pk/ProjectDetail/ZDZjYzY3ZDAtZTQ2OS00NGRhLTliNmItMzJmMzdiYTY3ZDE0","200","Other","394","388","9295","9295.475","5540","5540","5540","","","image/png","","65","http/1.1","-1","-1","-1","-1","-1","-1","","","","other","High","High","","1702","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","5540","0","0","","","9270","8080","","","9689","9295","9683","9683","9689","6","9295","9689","394","59","60","1","0","","","","","","","","","","","","","","","","","",
"3","230331_W6_9A","4661.139","127.0.0.1","http://www.mofept.gov.pk/images/apple-touch-icon-144x144.png","0","GET","www.mofept.gov.pk","/images/apple-touch-icon-144x144.png","4661.139","3459EBCBF2978A1640E0C6E4F73C83CD","http://www.mofept.gov.pk/ProjectDetail/ZDZjYzY3ZDAtZTQ2OS00NGRhLTliNmItMzJmMzdiYTY3ZDE0","200","Other","642","629","9308","9308.249","38822","38822","38822","","","image/png","","53","http/1.1","-1","-1","-1","-1","-1","-1","","","","other","High","High","","1753","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","38822","0","0","","","9283","8080","","","9950","9308","9937","9937","9950","13","9308","9950","642","60","61","1","0","","","","","","","","","","","","","","","","","",
"3","230331_MH_9B","7CD4265798E5F2B854050FFAF98B644E","127.0.0.1","http://www.mofept.gov.pk/ProjectDetail/MDJmZWYzOWMtMjA0NC00Yjg3LWE2MGUtOTAxYWU5ZTgwMTBj","0","GET","www.mofept.gov.pk","/ProjectDetail/MDJmZWYzOWMtMjA0NC00Yjg3LWE2MGUtOTAxYWU5ZTgwMTBj","7CD4265798E5F2B854050FFAF98B644E","6B292942BCD54E0D946646AA06E0D3BE","http://www.mofept.gov.pk/ProjectDetail/MDJmZWYzOWMtMjA0NC00Yjg3LWE2MGUtOTAxYWU5ZTgwMTBj","200","Document","1239","1225","69","68.522","27699","27699","27699","","private","text/html","","23","http/1.1","-1","-1","51","56","-1","-1","","","","script","Highest","Highest","","1702","-1","-1","25","-1","100","-1","-1","-1","-1","-1","5","-1","27699","20548","","","","","","","","63","8080","1","1","1308","69","1294","1294","1308","14","51","1308","1244","0","1","1","0","","","","","","","","","","","","","","3","2","5","",
"3","230331_MH_9B","5637.4","127.0.0.1","http://www.mofept.gov.pk/Content/css/bootstrap.min.css","0","GET","www.mofept.gov.pk","/Content/css/bootstrap.min.css","5637.4","6B292942BCD54E0D946646AA06E0D3BE","http://www.mofept.gov.pk/ProjectDetail/MDJmZWYzOWMtMjA0NC00Yjg3LWE2MGUtOTAxYWU5ZTgwMTBj","200","Stylesheet","845","809","1502","1501.694","166884","166884","166884","","","text/css","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/ProjectDetail/MDJmZWYzOWMtMjA0NC00Yjg3LWE2MGUtOTAxYWU5ZTgwMTBj","93","","parser","Highest","Highest","","1597","0","0","13","-1","100","-1","-1","-1","-1","-1","-1","-1","166884","144167","","","","","0","","","1496","8080","","","2347","1502","2311","2311","2347","36","1502","2347","845","1","2","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_MH_9B","5637.5","127.0.0.1","http://www.mofept.gov.pk/Content/css/jquery-ui.min.css","0","GET","www.mofept.gov.pk","/Content/css/jquery-ui.min.css","5637.5","6B292942BCD54E0D946646AA06E0D3BE","http://www.mofept.gov.pk/ProjectDetail/MDJmZWYzOWMtMjA0NC00Yjg3LWE2MGUtOTAxYWU5ZTgwMTBj","200","Stylesheet","837","830","1509","1508.642","29279","29279","29279","","","text/css","","25","http/1.1","-1","-1","55","57","-1","-1","http://www.mofept.gov.pk/ProjectDetail/MDJmZWYzOWMtMjA0NC00Yjg3LWE2MGUtOTAxYWU5ZTgwMTBj","94","","parser","Highest","Highest","","1597","0","0","24","-1","100","-1","-1","-1","-1","-1","2","-1","29279","22067","","","","","0","","","1499","8080","","","2346","1509","2339","2339","2346","7","55","2346","839","2","3","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_MH_9B","5637.6","127.0.0.1","http://www.mofept.gov.pk/Content/css/animate.css","0","GET","www.mofept.gov.pk","/Content/css/animate.css","5637.6","6B292942BCD54E0D946646AA06E0D3BE","http://www.mofept.gov.pk/ProjectDetail/MDJmZWYzOWMtMjA0NC00Yjg3LWE2MGUtOTAxYWU5ZTgwMTBj","200","Stylesheet","1266","1247","1566","1566.129","88597","88597","88597","","","text/css","","43","http/1.1","1463","1464","1522","1525","-1","-1","http://www.mofept.gov.pk/ProjectDetail/MDJmZWYzOWMtMjA0NC00Yjg3LWE2MGUtOTAxYWU5ZTgwMTBj","95","","parser","Highest","Highest","","1579","0","0","7","-1","100","-1","-1","-1","-1","1","3","-1","88597","82142","","","","","0","","","1507","8080","","","2832","1566","2813","2813","2832","19","1463","2832","1270","3","4","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_MH_9B","5637.7","127.0.0.1","http://www.mofept.gov.pk/Content/css/css-plugin-collections.css","0","GET","www.mofept.gov.pk","/Content/css/css-plugin-collections.css","5637.7","6B292942BCD54E0D946646AA06E0D3BE","http://www.mofept.gov.pk/ProjectDetail/MDJmZWYzOWMtMjA0NC00Yjg3LWE2MGUtOTAxYWU5ZTgwMTBj","200","Stylesheet","2271","2243","1592","1591.545","341040","341040","341040","","","text/css","","51","http/1.1","-1","-1","1537","1539","-1","-1","http://www.mofept.gov.pk/ProjectDetail/MDJmZWYzOWMtMjA0NC00Yjg3LWE2MGUtOTAxYWU5ZTgwMTBj","96","","parser","Highest","Highest","","1624","0","0","12","-1","100","-1","-1","-1","-1","-1","2","-1","341040","298392","","","","","0","","","1527","8080","","","3863","1592","3835","3835","3863","28","1537","3863","2273","4","5","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_MH_9B","5637.8","127.0.0.1","http://www.mofept.gov.pk/Content/css/menuzord-skins/menuzord-rounded-boxed.css","0","GET","www.mofept.gov.pk","/Content/css/menuzord-skins/menuzord-rounded-boxed.css","5637.8","6B292942BCD54E0D946646AA06E0D3BE","http://www.mofept.gov.pk/ProjectDetail/MDJmZWYzOWMtMjA0NC00Yjg3LWE2MGUtOTAxYWU5ZTgwMTBj","200","Stylesheet","583","576","1608","1607.549","2501","2501","2501","","","text/css","","69","http/1.1","-1","-1","1562","1562","-1","-1","http://www.mofept.gov.pk/ProjectDetail/MDJmZWYzOWMtMjA0NC00Yjg3LWE2MGUtOTAxYWU5ZTgwMTBj","98","","parser","Highest","Highest","","1669","0","0","24","-1","100","-1","-1","-1","-1","-1","0","-1","2501","1880","","","","","0","","","1532","8080","","","2191","1608","2184","2184","2191","7","1608","2191","583","5","6","1","0","blocking","","","","","","","","","","","","","","","","",
