"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","firstContentfulPaint","firstMeaningfulPaint","firstImagePaint","domInteractive","renderBlockingCSS","renderBlockingJS","TTFB","basePageSSLTime","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ParseHTML","cpu.ResourceFetcher::requestResource","cpu.ParseAuthorStyleSheet","cpu.MinorGC","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.UpdateLayoutTree","cpu.Layout","cpu.IntersectionObserverController::computeIntersections","cpu.Paint","cpu.largestContentfulPaint::Candidate","cpu.FireAnimationFrame","cpu.FunctionCall","cpu.ResourceChangePriority","cpu.HitTest","cpu.MarkDOMContent","cpu.TimerFire","cpu.MarkLoad","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","testUrl","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","LargestContentfulPaintType","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.LayoutShift","chromeUserTiming.firstImagePaint","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.InteractiveTime","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","maxFID","TTIMeasurementEnd","LastInteractive","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","edge-processed","effectiveBpsDoc","smallImageCount","bigImageCount","maybeCaptcha","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","FirstInteractive","FirstCPUIdle","chromeUserTiming.markAsMainFrame","error",
"12995","12995","14224","108937","102331","4092460","4047814","53","53","50","53","0","0","0","0","0","1","41BA4965FC3E8A03AE37C095F0FDA49A","12995","13038","12175","12205","https://mohw.gov.pk/ProjectDetail/ZDc3ZjMxMjktZTYzYy00NTIwLTk1OWEtM2VhODk2YzU2NmZh","17","0","AA3AD17D2C60EC4CC9830A8847662FD7","https://mohw.gov.pk/ProjectDetail/ZDc3ZjMxMjktZTYzYy00NTIwLTk1OWEtM2VhODk2YzU2NmZh","8201","8201","8201","9237","12175","17","5","2680","13","27","40","33","-1","100","-1","-1","94","-1","71","3236367","2185979","-1","-1","678369","47171","","19","5","0","463","597","24","110","218","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","0","113","97","10","32","0","12","204","0","3","0","3","0","12285","mukeet-ThinkPad-T490-192.168.0.112","1680236421.1731","","","92.0.4515.131","92.0.4515.131","1680236439.489","https://mohw.gov.pk/ProjectDetail/ZDc3ZjMxMjktZTYzYy00NTIwLTk1OWEtM2VhODk2YzU2NmZh","mohw.gov.pk","https://mohw.gov.pk","294","12993","8201","8201","","","ns5.ntc.net.pk","android - chrome","Step_1","28026","https://mohw.gov.pk/ProjectDetail/ZDc3ZjMxMjktZTYzYy00NTIwLTk1OWEtM2VhODk2YzU2NmZh","12585","8204","12518","12518","12518","12585","12585","10989","image","IMG","https://mohw.gov.pk/SiteImage/Projects/Federal%20Government%20Employees%20Housing%20Authority.jpg","0","46","2719","2761","2761","2764","2765","8200","8200","8200","8200","12361","9237","12174","12175","12204","12993","12995","13038","","8201","12579","12579","0.24881988169676","0.23977612633854","562","16540","13643","1159","230331_P9_AZ","1","1","354509","0","0","0","0","0","1","392420","","","","200836","4","427504","2043468","20","2713033","1063405","17","1076051","678369","7","678369","0","0","0","105996","2","105996","0","0","0","386","3","735","230331_P9_AZ","","","","",
"13487","13487","14864","108874","102268","4044644","3999998","53","53","50","53","0","0","0","0","0","1","323370F3FCA8A084ACF591F2B8FBD9A9","13487","13528","12648","12689","https://mohw.gov.pk/ProjectDetail/ZDMxMjhkMDYtMWZkOC00Y2JkLTg5ZDktOTcwNzQ4M2EyOTU2","17","0","0B4BBAEE528B7D24A5CEE04F8021CB45","https://mohw.gov.pk/ProjectDetail/ZDMxMjhkMDYtMWZkOC00Y2JkLTg5ZDktOTcwNzQ4M2EyOTU2","7439.5","7440","7440","8478","12647","17","5","2342","14","27","40","33","-1","100","-1","-1","89","-1","73","3236332","2185947","-1","-1","698251","78230","","17","5","0","452","549","20","111","215","0","0","0","0","0","1","0","0","0","1","29","0","0","0","0","0","0","0","0","0","0","110","115","3","31","0","16","193","0","2","0","2","0","12992","mukeet-ThinkPad-T490-192.168.0.112","1680236469.6309","","","92.0.4515.131","92.0.4515.131","1680236487.5514","https://mohw.gov.pk/ProjectDetail/ZDMxMjhkMDYtMWZkOC00Y2JkLTg5ZDktOTcwNzQ4M2EyOTU2","mohw.gov.pk","https://mohw.gov.pk","294","13485","7439.5","7439.5","","","ns3.rapidcompute.com","android - chrome","Step_1","30372","https://mohw.gov.pk/ProjectDetail/ZDMxMjhkMDYtMWZkOC00Y2JkLTg5ZDktOTcwNzQ4M2EyOTU2","12909","7431","11951","11951","12034","12875","12909","10632","image","IMG","https://mohw.gov.pk/SiteImage/Projects/National%20Construction%20Limited.jpg","0","40","2373","2414","2414","2417","2418","7439","7439","7439","7439","12827","8477","12648","12648","12689","13485","13487","13528","","7440","12053","12053","0.24881988169676","0.23977612633854","498","18080","14280","1097","230331_MM_B0","1","1","323003","0","0","0","0","0","1","358905","","","","133138","4","359805","2043468","20","2713033","1063405","17","1076051","698251","7","698251","0","0","0","105996","2","105996","0","0","0","386","3","735","230331_MM_B0","","","","",
"2038","2038","2038","2263","2263","0","0","1","1","1","0","0","1","0","0","0","1","FDC67626DB4FA92BB8F8E34D35EBD904","2038","2038","2031","2032","https://mohw.gov.pk/ProjectDetail/Nzk1NGExNWEtYTRkZC00ZTM5LWI2YzAtYTdlYzMwNmQ3NTk5","1","","","","0","","","","2030","0","0","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","0","0","27","53","18","4","","","","","","","","","","","","","","","","","","","","","","","6","30","","0","","","1","","","0","","0","1898","mukeet-ThinkPad-T490-192.168.0.112","1680236519.0189","","","92.0.4515.131","92.0.4515.131","1680236538.5708","","","","","","","","","","","android - chrome","Step_1","8025","https://mohw.gov.pk/ProjectDetail/Nzk1NGExNWEtYTRkZC00ZTM5LWI2YzAtYTdlYzMwNmQ3NTk5","2140","2140","2140","2140","2140","2140","2140","2140","","","","1783","46","1843","1805","1805","1807","1807","","","","","2046","","2030","2031","2032","2038","2038","2038","","","","","0.0070709174207716","0.0070709174207716","0","2140","2140","0","230331_JQ_B1","1","1","","0","0","0","0","0","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","230331_JQ_B1","","","1806","Internal Server Error",
"12774","12774","13590","108823","102217","4075260","4030614","53","53","50","53","0","0","0","0","0","1","C4E4472D530EF10020B208B0044B262E","12774","12815","11956","11989","https://mohw.gov.pk/ProjectDetail/ZjZhOGQzNjItY2Q2Zi00ZjBmLTkwOGItYTk1NDIxM2RlYjY4","17","0","0BC5251F4192A116BE2EF6F4358A024B","https://mohw.gov.pk/ProjectDetail/ZjZhOGQzNjItY2Q2Zi00ZjBmLTkwOGItYTk1NDIxM2RlYjY4","7553.5","7554","7554","8737","11956","17","5","2993","12","27","40","33","-1","100","-1","-1","93","-1","69","3236349","2185918","-1","-1","661187","47171","","20","4","1","403","584","17","99","221","0","0","0","0","0","0","0","0","0","3","28","0","0","0","0","0","0","0","0","0","0","116","107","3","34","0","17","203","0","2","0","3","0","11725","mukeet-ThinkPad-T490-192.168.0.112","1680236548.5735","","","92.0.4515.131","92.0.4515.131","1680236566.4587","https://mohw.gov.pk/ProjectDetail/ZjZhOGQzNjItY2Q2Zi00ZjBmLTkwOGItYTk1NDIxM2RlYjY4","mohw.gov.pk","https://mohw.gov.pk","296","12771","7553.5","7553.5","","","ns.cyber.net.pk","android - chrome","Step_1","28179","https://mohw.gov.pk/ProjectDetail/ZjZhOGQzNjItY2Q2Zi00ZjBmLTkwOGItYTk1NDIxM2RlYjY4","12171","7555","11025","11025","11046","12171","12171","9871","image","IMG","https://mohw.gov.pk/SiteImage/Projects/PHA%20Foundation.jpg","0","39","3009","3083","3083","3089","3091","7553","7553","7553","7553","12148","8736","11956","11956","11989","12771","12774","12815","","7554","11010","11010","0.24881988169676","0.23977612633854","514","16231","13334","1002","230331_Q9_B2","1","1","384567","0","0","0","0","0","1","412086","","","","200816","4","427481","2043470","20","2713037","1063405","17","1076051","661187","7","661187","0","0","0","105996","2","105996","0","0","0","386","3","735","230331_Q9_B2","","","","",
"12536","12536","13306","108856","102250","4147380","4102734","53","53","50","53","0","0","0","0","0","1","676F2AC3F19ABAC4ABBCB7435048B04C","12535","12572","11483","11517","https://mohw.gov.pk/ProjectDetail/OWJiNzYyNmItZjVlOS00YjAxLWE2YTgtYTRkZDIxMGIwZmQ2","17","0","57FF90B68FB89A125F47A7A1068BF007","https://mohw.gov.pk/ProjectDetail/OWJiNzYyNmItZjVlOS00YjAxLWE2YTgtYTRkZDIxMGIwZmQ2","8210.5","8211","8211","9304","11482","17","5","3338","15","27","40","33","-1","100","-1","-1","94","-1","76","3236348","2185952","-1","-1","735435","47171","","18","13","1","511","565","19","106","224","0","0","0","0","0","0","0","0","1","1","26","0","0","0","0","0","0","0","0","0","0","121","115","3","30","0","16","185","0","2","0","2","0","11348","mukeet-ThinkPad-T490-192.168.0.112","1680236595.7182","","","92.0.4515.131","92.0.4515.131","1680236613.4204","https://mohw.gov.pk/ProjectDetail/OWJiNzYyNmItZjVlOS00YjAxLWE2YTgtYTRkZDIxMGIwZmQ2","mohw.gov.pk","https://mohw.gov.pk","296","12535","8210.5","8210.5","","","ns.cyber.net.pk","android - chrome","Step_1","26657","https://mohw.gov.pk/ProjectDetail/OWJiNzYyNmItZjVlOS00YjAxLWE2YTgtYTRkZDIxMGIwZmQ2","12570","8217","12522","12522","12570","12570","12570","11172","image","IMG","https://mohw.gov.pk/SiteImage/Projects/Public%20Works%20Department.jpg","0","44","3355","3413","3413","3417","3418","8210","8210","8210","8210","11663","9303","11483","11483","11518","12535","12536","12572","","8211","12561","12561","0.24881988169676","0.23977612633854","548","15937","13041","1110","230331_E7_B3","1","1","416069","0","0","0","0","0","1","446046","","","","198688","4","425357","2043470","20","2713037","1063405","17","1076051","735435","7","735435","0","0","0","105996","2","105996","0","0","0","386","3","735","230331_E7_B3","","","","",
"12420","12420","13074","108832","104273","3954151","3909789","53","53","51","53","0","0","0","0","0","1","2EB9810567A989E598A6CFA146DB8CEE","12420","12451","11351","11386","https://mohw.gov.pk/ProjectDetail/YzUyNGQ3MDYtNDY3MS00MTc1LTg0MzEtNzJkZTIxNTdkN2Nh","17","0","318E5C978F2882BCE0113A6882F3B345","https://mohw.gov.pk/ProjectDetail/YzUyNGQ3MDYtNDY3MS00MTc1LTg0MzEtNzJkZTIxNTdkN2Nh","8150.3000000119","8150","8150","9279","11351","17","5","2567","9","27","40","33","-1","100","-1","-1","88","-1","0","3236223","2185880","-1","-1","540204","69687","","18","5","0","503","594","21","99","216","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","123","90","2","37","0","15","159","0","2","0","2","0","11159","mukeet-ThinkPad-T490-192.168.0.112","1680236642.2043","","","92.0.4515.131","92.0.4515.131","1680236660.3727","https://mohw.gov.pk/ProjectDetail/YzUyNGQ3MDYtNDY3MS00MTc1LTg0MzEtNzJkZTIxNTdkN2Nh","mohw.gov.pk","https://mohw.gov.pk","295","12419","8150.3000000119","8150.3000000119","","","ns4.rapidcompute.com","android - chrome","Step_1","26592","https://mohw.gov.pk/ProjectDetail/YzUyNGQ3MDYtNDY3MS00MTc1LTg0MzEtNzJkZTIxNTdkN2Nh","12545","8167","9982","10375","10412","12545","12545","8891","image","IMG","https://mohw.gov.pk/SiteImage/Projects/ministry-of-housing.jpg","0","43","2607","2655","2655","2660","2662","8150","8150","8150","8150","11538","9278","11351","11351","11386","12419","12420","12451","","8150","9979","9979","0.24881988169676","0.23977612633854","617","15634","12722","1125","230331_ZJ_B4","1","1","376334","0","0","0","0","0","1","396812","","","","200690","4","427356","2043470","20","2713037","1063405","17","1076051","540204","7","540204","0","0","0","105996","2","105996","0","0","0","386","3","735","230331_ZJ_B4","","","","",
"13665","13665","15291","151417","133862","4254841","4190544","68","68","60","68","0","0","0","0","0","1","24837027D40FDD583FA14C5FB33A6F6F","13664","13711","12660","12694","https://mohw.gov.pk/NewsDetail/ZGRkYTRhYmItNzcyNi00YWJjLWE3YjktZmUzM2U0YjI1OTU5","17","0","2BDEEA67A7D7C3E5D50FE161D14350B0","https://mohw.gov.pk/NewsDetail/ZGRkYTRhYmItNzcyNi00YWJjLWE3YjktZmUzM2U0YjI1OTU5","7808.700000003","7809","7809","8919","12659","17","5","2799","21","29","54","33","-1","100","-1","-1","94","-1","58","3337094","2250698","-1","-1","739697","47171","","21","4","0","368","503","19","108","236","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","104","98","15","35","0","15","180","0","1","0","2","0","13567","mukeet-ThinkPad-T490-192.168.0.112","1680236688.0467","","","92.0.4515.131","92.0.4515.131","1680236707.4898","https://mohw.gov.pk/NewsDetail/ZGRkYTRhYmItNzcyNi00YWJjLWE3YjktZmUzM2U0YjI1OTU5","mohw.gov.pk","https://mohw.gov.pk","303","13663","7808.700000003","7808.700000003","","","ns5.ntc.net.pk","android - chrome","Step_1","28196","https://mohw.gov.pk/NewsDetail/ZGRkYTRhYmItNzcyNi00YWJjLWE3YjktZmUzM2U0YjI1OTU5","12946","7815","10910","10910","12910","12946","12946","9585","image","IMG","https://mohw.gov.pk/SiteImage/NewsEvents/Featured%20Image%20.jpg","0","43","2830","2873","2873","2876","2877","7808","7808","7808","7808","12833","8918","12660","12660","12694","13664","13665","13712","","7809","10934","10934","0.42975753336393","0.23977612633854","418","18518","14051","1205","230331_KJ_B5","1","1","340605","0","0","0","0","0","1","385656","","","","201039","4","427706","2140772","26","2831236","1065115","19","1101183","740023","13","740023","0","0","0","105996","2","105996","0","0","0","1896","4","7153","230331_KJ_B5","","","","",
"13202","13202","15316","151378","108847","4186911","3930860","68","68","53","68","0","0","0","0","0","1","3821646AB5A68E5184519407B77C64D6","13202","13226","12199","12234","https://mohw.gov.pk/NewsDetail/NjMxMTRkZjEtZjkwMS00MzI4LWI5NjUtZmU5MDM2MDE5ZTNh","17","0","1A32A72CE121426250CBE2476CFD2556","https://mohw.gov.pk/NewsDetail/NjMxMTRkZjEtZjkwMS00MzI4LWI5NjUtZmU5MDM2MDE5ZTNh","8444.200000003","8444","8444","9586","12198","17","5","2992","15","29","54","33","-1","100","-1","-1","93","-1","38","3337165","2250720","-1","-1","671696","47171","","21","4","0","493","580","19","115","227","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","117","132","2","32","0","9","190","0","1","0","2","0","13343","mukeet-ThinkPad-T490-192.168.0.112","1680236737.8125","","","92.0.4515.131","92.0.4515.131","1680236755.7334","https://mohw.gov.pk/NewsDetail/NjMxMTRkZjEtZjkwMS00MzI4LWI5NjUtZmU5MDM2MDE5ZTNh","mohw.gov.pk","https://mohw.gov.pk","304","13201","8444.200000003","8444.200000003","","","ns4.rapidcompute.com","android - chrome","Step_1","29869","https://mohw.gov.pk/NewsDetail/NjMxMTRkZjEtZjkwMS00MzI4LWI5NjUtZmU5MDM2MDE5ZTNh","13321","8464","10118","10118","12428","13321","13321","9217","image","IMG","https://mohw.gov.pk/SiteImage/NewsEvents/upload.jpg","0","40","3005","3067","3067","3071","3072","8444","8444","8444","8444","12391","9586","12199","12199","12234","13201","13202","13226","","8444","10107","10107","0.29605678539735","0.23977612633854","633","18476","14851","1411","230331_QT_B6","1","1","339736","0","0","0","0","0","1","385000","","","","201110","4","427777","2140772","26","2831236","1065115","19","1101183","672022","13","672022","0","0","0","105996","2","105996","0","0","0","1896","4","7153","230331_QT_B6","","","","",
"12563","12563","13526","108943","104384","4039986","3995624","53","53","51","53","0","0","0","0","0","1","C8770807B84D592228D2B3AFFAC79577","12564","12596","11400","11431","https://mohw.gov.pk/NewsDetail/YjdhZTM3MTEtMDUwMS00ZTdkLTk4NDktM2Q5YzliMGZhMzY2","17","0","D1A65AE9A181F64F53C47EA7BD6C03CE","https://mohw.gov.pk/NewsDetail/YjdhZTM3MTEtMDUwMS00ZTdkLTk4NDktM2Q5YzliMGZhMzY2","8192.900000006","8193","8193","9280","11400","17","5","2680","8","27","40","33","-1","100","-1","-1","93","-1","63","3236758","2186217","-1","-1","625504","47171","","19","4","0","493","600","24","105","221","0","0","0","0","0","0","0","0","0","1","24","0","0","0","0","0","0","0","0","0","0","120","127","2","28","0","17","155","0","1","0","3","0","11580","mukeet-ThinkPad-T490-192.168.0.112","1680236786.7266","","","92.0.4515.131","92.0.4515.131","1680236803.2818","https://mohw.gov.pk/NewsDetail/YjdhZTM3MTEtMDUwMS00ZTdkLTk4NDktM2Q5YzliMGZhMzY2","mohw.gov.pk","https://mohw.gov.pk","305","12563","8192.900000006","8192.900000006","","","ns4.ntc.net.pk","android - chrome","Step_1","25943","https://mohw.gov.pk/NewsDetail/YjdhZTM3MTEtMDUwMS00ZTdkLTk4NDktM2Q5YzliMGZhMzY2","12702","8201","11686","11686","11686","12702","12702","9920","image","IMG","https://mohw.gov.pk/SiteImage/NewsEvents/WhatsApp%20Image%202022-07-21%20at%2012.33.42%20PM%20(1).jpeg","0","46","2718","2771","2771","2774","2776","8192","8192","8192","8192","11577","9280","11400","11400","11430","12563","12563","12596","","8193","11719","11719","0.46794143128958","0.43192230510015","504","15826","12918","1178","230331_88_B7","1","1","372486","0","0","0","0","0","1","404292","","","","201225","4","427896","2043470","20","2713037","1063405","17","1076051","625504","7","625504","0","0","0","105996","2","105996","0","0","0","386","3","735","230331_88_B7","","","","",
"13427","13427","15135","151513","136005","4233694","4169681","68","68","61","68","0","0","0","0","0","1","B46BA49FA91114BDDA3C51E92A86BA57","13426","13454","12406","12450","https://mohw.gov.pk/NewsDetail/ODI3MWU0Y2MtN2Y4NS00MDI5LTk4MjYtNDQ3ZTk2YTBjMTcx","17","0","C75182E3395B878B7F3427DAB83083DB","https://mohw.gov.pk/NewsDetail/ODI3MWU0Y2MtN2Y4NS00MDI5LTk4MjYtNDQ3ZTk2YTBjMTcx","8273.5","8274","8274","9371","12405","17","5","2968","10","29","54","33","-1","100","-1","-1","94","-1","54","3337233","2250768","-1","-1","718411","47171","","25","3","0","383","572","18","100","230","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","110","124","2","51","0","10","168","0","1","0","3","0","13317","mukeet-ThinkPad-T490-192.168.0.112","1680236831.3588","","","92.0.4515.131","92.0.4515.131","1680236848.1362","https://mohw.gov.pk/NewsDetail/ODI3MWU0Y2MtN2Y4NS00MDI5LTk4MjYtNDQ3ZTk2YTBjMTcx","mohw.gov.pk","https://mohw.gov.pk","305","13426","8273.5","8273.5","","","ns4.ntc.net.pk","android - chrome","Step_1","29193","https://mohw.gov.pk/NewsDetail/ODI3MWU0Y2MtN2Y4NS00MDI5LTk4MjYtNDQ3ZTk2YTBjMTcx","14190","8286","11170","12356","12620","14190","14190","9723","text","P","","0","40","3007","3052","3052","3056","3057","8273","8273","8273","8273","12591","9370","12405","12406","12450","13426","13427","13455","","8274","8274","11160","0.30469406979331","0.23977612633854","518","18292","14261","1250","230331_FQ_B8","1","1","347965","0","0","0","0","0","1","398669","","","","201178","4","427847","2140772","26","2831236","1065115","19","1101183","718737","13","718737","0","0","0","105996","2","105996","0","0","0","1896","4","7153","230331_FQ_B8","","","","",
"12375","12375","14214","151411","131791","4339156","4182934","68","68","59","68","0","0","0","0","0","1","D385D3457E37DF16113562C37EA95726","12375","12394","10999","11029","https://mohw.gov.pk/NewsDetail/NDJlOTI0NTItYWE5OS00YjRiLTg3YTktNmJkNmQyNmRiOWIy","17","0","9BEDB98D8600A9CCEC7087AE655FEB86","https://mohw.gov.pk/NewsDetail/NDJlOTI0NTItYWE5OS00YjRiLTg3YTktNmJkNmQyNmRiOWIy","7582.099999994","7582","7582","8808","10998","17","5","2516","13","29","54","33","-1","100","-1","-1","87","-1","0","3337130","2250753","-1","-1","823976","109685","","29","3","0","462","587","17","97","239","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","109","116","4","34","0","8","122","0","1","0","1","0","12357","mukeet-ThinkPad-T490-192.168.0.112","1680236878.4317","","","92.0.4515.131","92.0.4515.131","1680236898.2361","https://mohw.gov.pk/NewsDetail/NDJlOTI0NTItYWE5OS00YjRiLTg3YTktNmJkNmQyNmRiOWIy","mohw.gov.pk","https://mohw.gov.pk","302","12374","7582.099999994","7582.099999994","","","ns5.ntc.net.pk","android - chrome","Step_1","28461","https://mohw.gov.pk/NewsDetail/NDJlOTI0NTItYWE5OS00YjRiLTg3YTktNmJkNmQyNmRiOWIy","12494","7586","9634","12038","12137","12494","12494","8288","text","H3","","0","39","2550","2599","2599","2603","2604","7582","7582","7582","7582","11863","8808","10999","10999","11030","12375","12375","12395","11981","7582","7582","12132","0.26934722739638","0.26030347203817","598","17336","13801","1409","230331_J8_B9","1","1","370931","0","0","0","0","0","1","424275","","","","201075","4","427745","2140772","26","2831236","1065115","19","1101183","824302","13","824302","0","0","0","105996","2","105996","0","0","0","1896","4","7153","230331_J8_B9","","","","",
"13398","13398","15365","151444","129777","4510312","4353806","68","68","58","68","0","0","0","0","0","1","5A5DC4AFFAB995837433A2895C3A9565","13398","13424","12540","12574","https://mohw.gov.pk/NewsDetail/Y2M4NmQ3ZjYtYTM2MC00NThlLWFlYjUtMTQ2ZGNiODAyZTRj","17","0","8FC885FDACF670B3E7063BEDFA5D957B","https://mohw.gov.pk/NewsDetail/Y2M4NmQ3ZjYtYTM2MC00NThlLWFlYjUtMTQ2ZGNiODAyZTRj","8339.3999999911","8339","8339","9290","12540","17","5","3363","10","29","54","33","-1","100","-1","-1","96","-1","0","3337212","2250788","-1","-1","995050","47171","","25","3","0","524","573","17","115","250","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","122","114","2","37","0","8","173","0","2","0","3","0","13371","mukeet-ThinkPad-T490-192.168.0.112","1680236928.8229","","","92.0.4515.131","92.0.4515.131","1680236947.2535","https://mohw.gov.pk/NewsDetail/Y2M4NmQ3ZjYtYTM2MC00NThlLWFlYjUtMTQ2ZGNiODAyZTRj","mohw.gov.pk","https://mohw.gov.pk","304","13397","8339.3999999911","8339.3999999911","","","ns4.ntc.net.pk","android - chrome","Step_1","29890","https://mohw.gov.pk/NewsDetail/Y2M4NmQ3ZjYtYTM2MC00NThlLWFlYjUtMTQ2ZGNiODAyZTRj","13006","8334","13006","13006","13006","13006","13006","9913","image","IMG","https://mohw.gov.pk/SiteImage/NewsEvents/State_emblem_of_Pakistan.svg.png","0","46","3403","3451","3451","3454","3456","8339","8339","8339","8339","12836","9289","12540","12541","12574","13398","13398","13424","","8339","13009","13009","0.30748818417897","0.28115791731708","765","18652","14474","1513","230331_8B_BA","1","1","375796","0","0","0","0","0","1","433862","","","","201157","4","427825","2140772","26","2831236","1065115","19","1101183","995376","13","995376","0","0","0","105996","2","105996","0","0","0","1896","4","7153","230331_8B_BA","","","","",
"13136","13136","14022","116047","111488","4675647","4631285","56","56","54","56","0","0","0","0","0","1","CC339F7B0E7A1EB14CDF43F13A60D3B5","13136","13163","11233","11290","https://mohw.gov.pk/Gallery","17","0","89149AD267F358AFDDF06D15B51398E3","https://mohw.gov.pk/Gallery","7524.299999997","7524","7524","8374","11232","17","5","2827","12","25","38","33","-1","100","-1","-1","97","-1","91","3242626","2191631","-1","-1","1255297","47171","","26","4","0","467","566","21","107","230","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","0","127","121","6","27","0","12","198","0","2","0","3","0","12075","mukeet-ThinkPad-T490-192.168.0.112","1680236978.2264","","","92.0.4515.131","92.0.4515.131","1680236994.7868","https://mohw.gov.pk/Gallery","mohw.gov.pk","https://mohw.gov.pk","358","13135","7524.299999997","7524.299999997","","","ns4.ntc.net.pk","android - chrome","Step_1","26945","https://mohw.gov.pk/Gallery","11546","7537","10482","10482","10551","11513","11546","9381","image","IMG","https://mohw.gov.pk/SiteImage/Gallery/WhatsApp%20Image%202022-07-20%20at%2010.55.34%20AM.jpeg","0","44","2863","2901","2901","2908","2909","7524","7524","7524","7524","11419","8374","11233","11234","11290","13135","13136","13164","","7524","10551","10551","0.25117834896956","0.23977612633854","488","15677","12773","1055","230331_64_BB","1","1","417654","0","0","0","0","0","1","449246","","","","207093","4","433762","2043470","20","2713037","1063405","17","1076051","1255297","10","1255297","0","0","0","105996","2","105996","0","0","0","386","3","735","230331_64_BB","","","","",
